0,0,0,0
0.9245432019233704,0.9921875,0.1995491236448288,0.010766498744487762
0.9965925812721252,1.0,0.013744382187724113,1.564611693538609e-07
0.9954074025154114,1.0,0.019961578771471977,6.617789767915383e-05
0.9980000257492065,1.0,0.008375509642064571,5.261536898615304e-06
0.998296320438385,1.0,0.004987368360161781,2.179265266022412e-07
0.9969629645347595,1.0,0.011876403354108334,6.51925669004072e-09
0.9996790289878845,1.0,0.001010778360068798,0.0
0.9978024959564209,1.0,0.008711465634405613,0.0
0.9977037310600281,1.0,0.011014532297849655,0.0
0.9987407326698303,1.0,0.00594621617347002,3.899183502653614e-05
0.9998024702072144,1.0,0.0006358644459396601,0.0
0.998296320438385,1.0,0.007513727527111769,3.617357651819475e-05
0.9982715845108032,1.0,0.0066604213789105415,0.0
0.9993333220481873,1.0,0.0029034893959760666,0.0
0.9997037053108215,1.0,0.002203273354098201,0.0
0.999975323677063,1.0,5.313328074407764e-05,0.0
1.0,1.0,1.6178122677956708e-05,0.0
1.0,1.0,2.3547036107629538e-06,0.0
1.0,1.0,7.165997999436513e-07,0.0
1.0,1.0,3.414675120438915e-07,0.0
1.0,1.0,1.6255923185326537e-07,0.0
1.0,1.0,7.789354583565e-08,0.0
1.0,1.0,3.4775649027096733e-08,0.0
1.0,1.0,1.9346689583699117e-08,0.0
1.0,1.0,9.068639172937765e-09,0.0
1.0,1.0,4.638835093828675e-09,0.0
1.0,1.0,2.2340655991825997e-09,0.0
1.0,1.0,1.248016467947366e-09,0.0
1.0,1.0,6.946511699190694e-10,0.0
1.0,1.0,3.5909944462453325e-10,0.0
1.0,1.0,2.2664475851641441e-10,0.0
1.0,1.0,1.2951129058080824e-10,0.0
1.0,1.0,8.241628907112997e-11,0.0
1.0,1.0,5.298190011715498e-11,0.0
1.0,1.0,3.826470737489096e-11,0.0
1.0,1.0,2.943438895397499e-11,0.0
1.0,1.0,1.7660633372384993e-11,0.0
1.0,1.0,1.1773756448951733e-11,0.0
1.0,1.0,8.830316686192496e-12,0.0
1.0,1.0,8.830316686192496e-12,0.0
1.0,1.0,8.830316686192496e-12,0.0
1.0,1.0,8.830316686192496e-12,0.0
1.0,1.0,5.886878224475867e-12,0.0
1.0,1.0,8.830316686192496e-12,0.0
1.0,1.0,5.886878224475867e-12,0.0
1.0,1.0,5.886878224475867e-12,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
