FPR,TPR,AUC
0.0,0.0,0.99996075
0.0,0.796,0.99996075
0.0,0.816,0.99996075
0.0,0.825,0.99996075
0.0,0.833,0.99996075
0.0,0.835,0.99996075
0.0,0.839,0.99996075
0.0,0.845,0.99996075
0.0,0.846,0.99996075
0.0,0.848,0.99996075
0.0,0.849,0.99996075
0.0,0.851,0.99996075
0.0,0.852,0.99996075
0.0,0.858,0.99996075
0.0,0.859,0.99996075
0.0,0.862,0.99996075
0.0,0.864,0.99996075
0.0,0.868,0.99996075
0.0,0.87,0.99996075
0.0,0.874,0.99996075
0.0,0.878,0.99996075
0.0,0.879,0.99996075
0.0,0.881,0.99996075
0.0,0.93,0.99996075
0.00025,0.93,0.99996075
0.00025,0.991,0.99996075
0.0005,0.991,0.99996075
0.0005,0.993,0.99996075
0.001,0.993,0.99996075
0.001,0.994,0.99996075
0.00125,0.994,0.99996075
0.00125,0.995,0.99996075
0.0015,0.995,0.99996075
0.0015,0.996,0.99996075
0.00175,0.996,0.99996075
0.00175,0.997,0.99996075
0.00225,0.997,0.99996075
0.00225,0.998,0.99996075
0.0075,0.998,0.99996075
0.0075,0.999,0.99996075
0.00775,0.999,0.99996075
0.00775,1.0,0.99996075
0.91125,1.0,0.99996075
1.0,1.0,0.99996075
