FPR,TPR,AUC
0.0,0.0,0.62755575
0.0,0.001,0.62755575
0.00125,0.001,0.62755575
0.00125,0.002,0.62755575
0.0015,0.002,0.62755575
0.0015,0.006,0.62755575
0.00175,0.006,0.62755575
0.00175,0.007,0.62755575
0.00225,0.007,0.62755575
0.00225,0.009,0.62755575
0.0025,0.009,0.62755575
0.0025,0.01,0.62755575
0.00275,0.01,0.62755575
0.00275,0.011,0.62755575
0.0035,0.011,0.62755575
0.0035,0.012,0.62755575
0.00375,0.012,0.62755575
0.00375,0.014,0.62755575
0.00575,0.014,0.62755575
0.00575,0.015,0.62755575
0.00625,0.015,0.62755575
0.00625,0.016,0.62755575
0.00675,0.016,0.62755575
0.00675,0.018,0.62755575
0.007,0.018,0.62755575
0.007,0.019,0.62755575
0.0085,0.019,0.62755575
0.0085,0.02,0.62755575
0.0095,0.02,0.62755575
0.0095,0.021,0.62755575
0.0105,0.021,0.62755575
0.0105,0.023,0.62755575
0.01075,0.023,0.62755575
0.01075,0.025,0.62755575
0.012,0.025,0.62755575
0.012,0.026,0.62755575
0.01275,0.026,0.62755575
0.01275,0.029,0.62755575
0.01325,0.029,0.62755575
0.01325,0.03,0.62755575
0.01375,0.03,0.62755575
0.01375,0.031,0.62755575
0.014,0.031,0.62755575
0.014,0.032,0.62755575
0.01425,0.032,0.62755575
0.01425,0.033,0.62755575
0.0145,0.033,0.62755575
0.0145,0.034,0.62755575
0.01625,0.034,0.62755575
0.01625,0.035,0.62755575
0.01725,0.035,0.62755575
0.01725,0.036,0.62755575
0.01775,0.036,0.62755575
0.01775,0.037,0.62755575
0.0185,0.037,0.62755575
0.0185,0.038,0.62755575
0.01875,0.038,0.62755575
0.01875,0.039,0.62755575
0.019,0.039,0.62755575
0.019,0.041,0.62755575
0.02075,0.041,0.62755575
0.02075,0.042,0.62755575
0.021,0.042,0.62755575
0.021,0.043,0.62755575
0.0215,0.043,0.62755575
0.0215,0.044,0.62755575
0.022,0.044,0.62755575
0.022,0.045,0.62755575
0.02225,0.045,0.62755575
0.02225,0.046,0.62755575
0.02325,0.046,0.62755575
0.02325,0.047,0.62755575
0.0235,0.047,0.62755575
0.0235,0.048,0.62755575
0.0245,0.048,0.62755575
0.0245,0.05,0.62755575
0.026,0.05,0.62755575
0.026,0.051,0.62755575
0.0265,0.051,0.62755575
0.0265,0.052,0.62755575
0.02675,0.052,0.62755575
0.02675,0.053,0.62755575
0.0275,0.053,0.62755575
0.0275,0.056,0.62755575
0.02825,0.056,0.62755575
0.02825,0.057,0.62755575
0.02925,0.057,0.62755575
0.02925,0.058,0.62755575
0.0305,0.058,0.62755575
0.0305,0.059,0.62755575
0.0315,0.059,0.62755575
0.0315,0.06,0.62755575
0.03275,0.06,0.62755575
