FPR,TPR,AUC
0.0,0.0,0.9999735
0.0,0.532,0.9999735
0.0,0.546,0.9999735
0.0,0.558,0.9999735
0.0,0.566,0.9999735
0.0,0.572,0.9999735
0.0,0.574,0.9999735
0.0,0.58,0.9999735
0.0,0.583,0.9999735
0.0,0.587,0.9999735
0.0,0.592,0.9999735
0.0,0.595,0.9999735
0.0,0.603,0.9999735
0.0,0.608,0.9999735
0.0,0.611,0.9999735
0.0,0.613,0.9999735
0.0,0.614,0.9999735
0.0,0.616,0.9999735
0.0,0.619,0.9999735
0.0,0.621,0.9999735
0.0,0.624,0.9999735
0.0,0.626,0.9999735
0.0,0.629,0.9999735
0.0,0.631,0.9999735
0.0,0.633,0.9999735
0.0,0.636,0.9999735
0.0,0.637,0.9999735
0.0,0.639,0.9999735
0.0,0.644,0.9999735
0.0,0.646,0.9999735
0.0,0.647,0.9999735
0.0,0.651,0.9999735
0.0,0.653,0.9999735
0.0,0.656,0.9999735
0.0,0.658,0.9999735
0.0,0.66,0.9999735
0.0,0.664,0.9999735
0.0,0.666,0.9999735
0.0,0.679,0.9999735
0.0,0.681,0.9999735
0.0,0.684,0.9999735
0.0,0.686,0.9999735
0.0,0.69,0.9999735
0.0,0.692,0.9999735
0.0,0.737,0.9999735
0.0,0.739,0.9999735
0.0,0.981,0.9999735
0.0005,0.981,0.9999735
0.0005,0.99,0.9999735
0.00075,0.99,0.9999735
0.00075,0.993,0.9999735
0.001,0.993,0.9999735
0.001,0.997,0.9999735
0.00325,0.997,0.9999735
0.00325,0.998,0.9999735
0.00575,0.998,0.9999735
0.00575,0.999,0.9999735
0.00675,0.999,0.9999735
0.00675,1.0,0.9999735
0.44425,1.0,0.9999735
1.0,1.0,0.9999735
