FPR,TPR,AUC
0.0,0.0,0.54910325
0.57075,0.655,0.54910325
0.60075,0.679,0.54910325
0.61275,0.69,0.54910325
0.6205,0.697,0.54910325
0.628,0.701,0.54910325
0.63225,0.705,0.54910325
0.63525,0.712,0.54910325
0.63925,0.714,0.54910325
0.64225,0.721,0.54910325
0.64425,0.722,0.54910325
0.646,0.725,0.54910325
0.6475,0.726,0.54910325
0.65,0.729,0.54910325
0.6515,0.729,0.54910325
0.65425,0.73,0.54910325
0.6555,0.732,0.54910325
0.6575,0.732,0.54910325
0.65875,0.734,0.54910325
0.6605,0.734,0.54910325
0.66175,0.735,0.54910325
0.66225,0.737,0.54910325
0.6635,0.74,0.54910325
0.6655,0.741,0.54910325
0.6665,0.743,0.54910325
0.66725,0.743,0.54910325
0.668,0.744,0.54910325
0.668,0.745,0.54910325
0.6685,0.747,0.54910325
0.67075,0.748,0.54910325
0.67175,0.749,0.54910325
0.67225,0.749,0.54910325
0.67325,0.749,0.54910325
0.67425,0.75,0.54910325
0.67425,0.752,0.54910325
0.67675,0.752,0.54910325
0.67775,0.753,0.54910325
0.678,0.753,0.54910325
0.6795,0.753,0.54910325
0.68075,0.753,0.54910325
0.68125,0.754,0.54910325
0.682,0.755,0.54910325
0.6825,0.756,0.54910325
0.6835,0.756,0.54910325
0.68375,0.757,0.54910325
0.68475,0.757,0.54910325
0.68525,0.758,0.54910325
0.68575,0.758,0.54910325
0.686,0.759,0.54910325
0.6865,0.76,0.54910325
0.68675,0.761,0.54910325
0.687,0.761,0.54910325
0.68775,0.762,0.54910325
0.68825,0.762,0.54910325
0.6885,0.762,0.54910325
0.68925,0.762,0.54910325
0.68975,0.762,0.54910325
0.69,0.762,0.54910325
0.6905,0.764,0.54910325
0.692,0.764,0.54910325
0.69225,0.764,0.54910325
0.69275,0.764,0.54910325
0.69325,0.767,0.54910325
0.694,0.767,0.54910325
0.6945,0.767,0.54910325
0.69475,0.768,0.54910325
0.69525,0.768,0.54910325
0.69525,0.769,0.54910325
0.69575,0.77,0.54910325
0.69625,0.77,0.54910325
0.6965,0.771,0.54910325
