FPR,TPR,AUC
0.0,0.0,0.743770875
0.2285,0.47,0.743770875
0.25725,0.517,0.743770875
0.267,0.537,0.743770875
0.27575,0.562,0.743770875
0.28175,0.575,0.743770875
0.28425,0.583,0.743770875
0.288,0.589,0.743770875
0.2925,0.597,0.743770875
0.29575,0.603,0.743770875
0.29825,0.605,0.743770875
0.3005,0.609,0.743770875
0.303,0.611,0.743770875
0.3035,0.612,0.743770875
0.305,0.618,0.743770875
0.30625,0.621,0.743770875
0.3085,0.626,0.743770875
0.31,0.63,0.743770875
0.31175,0.63,0.743770875
0.31275,0.632,0.743770875
0.3135,0.635,0.743770875
0.315,0.636,0.743770875
0.31625,0.639,0.743770875
0.31725,0.641,0.743770875
0.318,0.642,0.743770875
0.31875,0.644,0.743770875
0.31975,0.649,0.743770875
0.32025,0.649,0.743770875
0.32075,0.65,0.743770875
0.32175,0.65,0.743770875
0.32175,0.653,0.743770875
0.322,0.655,0.743770875
0.323,0.658,0.743770875
0.3235,0.662,0.743770875
0.3245,0.666,0.743770875
0.3255,0.667,0.743770875
0.32575,0.667,0.743770875
0.32625,0.668,0.743770875
0.327,0.67,0.743770875
0.32725,0.672,0.743770875
0.32775,0.672,0.743770875
0.32825,0.672,0.743770875
0.3285,0.673,0.743770875
0.329,0.673,0.743770875
0.329,0.674,0.743770875
0.3295,0.675,0.743770875
0.33025,0.677,0.743770875
0.33125,0.677,0.743770875
0.33175,0.677,0.743770875
0.3325,0.677,0.743770875
0.33275,0.677,0.743770875
0.33275,0.679,0.743770875
0.3335,0.68,0.743770875
0.33425,0.68,0.743770875
0.33475,0.682,0.743770875
0.335,0.685,0.743770875
0.33525,0.685,0.743770875
0.3355,0.686,0.743770875
0.336,0.686,0.743770875
0.3365,0.688,0.743770875
0.33675,0.688,0.743770875
0.33675,0.689,0.743770875
0.337,0.69,0.743770875
0.33725,0.692,0.743770875
0.33775,0.692,0.743770875
0.33825,0.693,0.743770875
0.33825,0.694,0.743770875
0.339,0.694,0.743770875
0.3395,0.695,0.743770875
0.33975,0.696,0.743770875
0.34,0.696,0.743770875
0.34,0.697,0.743770875
0.3405,0.697,0.743770875
0.3405,0.699,0.743770875
0.34075,0.699,0.743770875
0.341,0.7,0.743770875
0.341,0.702,0.743770875
0.341,0.703,0.743770875
0.34175,0.703,0.743770875
0.34175,0.704,0.743770875
0.34225,0.704,0.743770875
0.3425,0.705,0.743770875
0.3425,0.706,0.743770875
0.343,0.706,0.743770875
0.343,0.707,0.743770875
0.34325,0.708,0.743770875
0.344,0.708,0.743770875
0.344,0.709,0.743770875
0.34425,0.71,0.743770875
0.34475,0.71,0.743770875
0.34475,0.712,0.743770875
0.34475,0.713,0.743770875
0.345,0.714,0.743770875
0.34575,0.714,0.743770875
0.34575,0.715,0.743770875
0.34625,0.715,0.743770875
0.34675,0.716,0.743770875
0.347,0.716,0.743770875
0.3475,0.717,0.743770875
