FPR,TPR,AUC
0.0,0.0,0.601533
0.00025,0.0,0.601533
0.02575,0.0,0.601533
0.02575,0.001,0.601533
0.03425,0.001,0.601533
0.03425,0.002,0.601533
0.035,0.002,0.601533
0.035,0.003,0.601533
0.03575,0.003,0.601533
0.03575,0.005,0.601533
0.03725,0.005,0.601533
0.03725,0.006,0.601533
0.03775,0.006,0.601533
0.03775,0.007,0.601533
0.03875,0.007,0.601533
0.03875,0.008,0.601533
0.039,0.008,0.601533
0.039,0.009,0.601533
0.0395,0.009,0.601533
0.0395,0.01,0.601533
0.03975,0.01,0.601533
0.03975,0.011,0.601533
0.04,0.011,0.601533
0.04,0.012,0.601533
0.041,0.012,0.601533
0.041,0.014,0.601533
0.04125,0.014,0.601533
0.04125,0.015,0.601533
0.04175,0.015,0.601533
0.04175,0.018,0.601533
0.04225,0.018,0.601533
0.04225,0.02,0.601533
0.0425,0.02,0.601533
0.0425,0.022,0.601533
0.0445,0.022,0.601533
0.0445,0.023,0.601533
0.04475,0.023,0.601533
0.04475,0.024,0.601533
0.046,0.024,0.601533
0.046,0.026,0.601533
0.0465,0.026,0.601533
0.0465,0.03,0.601533
0.047,0.03,0.601533
0.047,0.031,0.601533
0.04725,0.031,0.601533
0.04725,0.032,0.601533
0.0475,0.032,0.601533
0.0475,0.034,0.601533
0.0495,0.034,0.601533
0.0495,0.037,0.601533
0.04975,0.037,0.601533
0.04975,0.038,0.601533
0.05025,0.038,0.601533
0.05025,0.043,0.601533
0.0505,0.043,0.601533
0.0505,0.046,0.601533
0.05125,0.046,0.601533
0.05125,0.047,0.601533
0.05175,0.047,0.601533
0.05175,0.049,0.601533
0.05225,0.049,0.601533
0.05225,0.051,0.601533
0.053,0.051,0.601533
0.053,0.052,0.601533
0.05325,0.052,0.601533
0.05325,0.057,0.601533
0.05375,0.057,0.601533
0.05375,0.06,0.601533
0.054,0.06,0.601533
0.054,0.061,0.601533
0.05425,0.061,0.601533
0.05425,0.062,0.601533
0.055,0.062,0.601533
0.055,0.066,0.601533
0.05525,0.066,0.601533
0.05525,0.069,0.601533
0.05575,0.069,0.601533
0.05575,0.07,0.601533
0.056,0.07,0.601533
0.056,0.071,0.601533
0.05625,0.071,0.601533
0.05625,0.073,0.601533
0.05675,0.073,0.601533
0.05675,0.074,0.601533
0.057,0.074,0.601533
0.057,0.075,0.601533
0.05725,0.075,0.601533
0.05725,0.084,0.601533
0.0575,0.084,0.601533
0.0575,0.085,0.601533
0.05775,0.085,0.601533
0.05775,0.086,0.601533
0.058,0.086,0.601533
0.058,0.089,0.601533
0.059,0.089,0.601533
0.059,0.091,0.601533
0.05925,0.091,0.601533
0.05925,0.092,0.601533
0.0595,0.092,0.601533
0.0595,0.095,0.601533
0.05975,0.095,0.601533
0.05975,0.1,0.601533
0.06,0.1,0.601533
0.06,0.104,0.601533
0.06025,0.104,0.601533
0.06025,0.105,0.601533
0.0605,0.105,0.601533
0.0605,0.106,0.601533
0.06075,0.106,0.601533
0.06075,0.108,0.601533
0.06125,0.108,0.601533
0.06125,0.109,0.601533
0.0615,0.109,0.601533
0.0615,0.11,0.601533
0.06175,0.11,0.601533
0.06175,0.111,0.601533
0.062,0.111,0.601533
0.062,0.113,0.601533
0.06225,0.113,0.601533
0.06225,0.114,0.601533
0.0625,0.114,0.601533
0.0625,0.116,0.601533
0.06275,0.116,0.601533
