FPR,TPR,AUC
0.0,0.0,0.99987225
0.0,0.844,0.99987225
0.0,0.865,0.99987225
0.0,0.873,0.99987225
0.0,0.878,0.99987225
0.0,0.884,0.99987225
0.0,0.886,0.99987225
0.0,0.887,0.99987225
0.0,0.89,0.99987225
0.0,0.894,0.99987225
0.0,0.896,0.99987225
0.0,0.897,0.99987225
0.0,0.899,0.99987225
0.0,0.9,0.99987225
0.0,0.904,0.99987225
0.0,0.906,0.99987225
0.0,0.908,0.99987225
0.0,0.911,0.99987225
0.0,0.912,0.99987225
0.0,0.916,0.99987225
0.0,0.997,0.99987225
0.0085,0.997,0.99987225
0.0085,0.998,0.99987225
0.01,0.998,0.99987225
0.01,0.999,0.99987225
0.10925,0.999,0.99987225
0.10925,1.0,0.99987225
0.5535,1.0,0.99987225
0.554,1.0,0.99987225
0.84225,1.0,0.99987225
1.0,1.0,0.99987225
