FPR,TPR,AUC
0.0,0.0,0.999830125
0.00025,0.645,0.999830125
0.00025,0.693,0.999830125
0.00025,0.716,0.999830125
0.00025,0.731,0.999830125
0.00025,0.744,0.999830125
0.00025,0.754,0.999830125
0.00025,0.761,0.999830125
0.00025,0.771,0.999830125
0.00025,0.78,0.999830125
0.00025,0.781,0.999830125
0.00025,0.787,0.999830125
0.00025,0.789,0.999830125
0.00025,0.801,0.999830125
0.00025,0.804,0.999830125
0.00025,0.807,0.999830125
0.00025,0.817,0.999830125
0.00025,0.818,0.999830125
0.00025,0.82,0.999830125
0.00025,0.823,0.999830125
0.00025,0.825,0.999830125
0.00025,0.831,0.999830125
0.00025,0.832,0.999830125
0.00025,0.834,0.999830125
0.00025,0.835,0.999830125
0.00025,0.837,0.999830125
0.00025,0.838,0.999830125
0.00025,0.841,0.999830125
0.00025,0.843,0.999830125
0.00025,0.849,0.999830125
0.00025,0.851,0.999830125
0.00025,0.855,0.999830125
0.00025,0.864,0.999830125
0.00025,0.866,0.999830125
0.00025,0.879,0.999830125
0.00025,0.881,0.999830125
0.00025,0.887,0.999830125
0.00025,0.889,0.999830125
0.00025,0.892,0.999830125
0.00025,0.894,0.999830125
0.00025,0.93,0.999830125
0.00025,0.932,0.999830125
0.00025,0.999,0.999830125
0.00075,0.999,0.999830125
0.00075,1.0,0.999830125
0.91025,1.0,0.999830125
1.0,1.0,0.999830125
