FPR,TPR,AUC
0.0,0.0,0.9802185
0.0,0.537,0.9802185
0.0,0.549,0.9802185
0.0,0.557,0.9802185
0.0,0.564,0.9802185
0.0,0.568,0.9802185
0.0,0.569,0.9802185
0.0,0.572,0.9802185
0.0,0.574,0.9802185
0.0,0.576,0.9802185
0.0,0.582,0.9802185
0.0,0.585,0.9802185
0.0,0.587,0.9802185
0.0,0.589,0.9802185
0.0,0.592,0.9802185
0.0,0.593,0.9802185
0.0,0.597,0.9802185
0.0,0.601,0.9802185
0.0,0.603,0.9802185
0.0,0.615,0.9802185
0.0,0.617,0.9802185
0.0,0.767,0.9802185
0.00025,0.767,0.9802185
0.00025,0.811,0.9802185
0.0005,0.811,0.9802185
0.0005,0.815,0.9802185
0.00075,0.815,0.9802185
0.00075,0.819,0.9802185
0.00125,0.819,0.9802185
0.00125,0.822,0.9802185
0.0015,0.822,0.9802185
0.0015,0.825,0.9802185
0.00175,0.825,0.9802185
0.00175,0.83,0.9802185
0.002,0.83,0.9802185
0.002,0.833,0.9802185
0.00225,0.833,0.9802185
0.00225,0.838,0.9802185
0.003,0.838,0.9802185
0.003,0.846,0.9802185
0.0035,0.846,0.9802185
0.0035,0.848,0.9802185
0.00375,0.848,0.9802185
0.00375,0.85,0.9802185
0.004,0.85,0.9802185
0.004,0.851,0.9802185
0.00525,0.851,0.9802185
0.00525,0.855,0.9802185
0.0055,0.855,0.9802185
0.0055,0.858,0.9802185
0.006,0.858,0.9802185
0.006,0.859,0.9802185
0.00675,0.859,0.9802185
0.00675,0.86,0.9802185
0.008,0.86,0.9802185
0.008,0.864,0.9802185
0.00875,0.864,0.9802185
0.00875,0.865,0.9802185
0.009,0.865,0.9802185
0.009,0.866,0.9802185
0.00975,0.866,0.9802185
0.00975,0.867,0.9802185
0.01,0.867,0.9802185
0.01,0.868,0.9802185
0.01075,0.868,0.9802185
0.01075,0.87,0.9802185
0.011,0.87,0.9802185
0.011,0.871,0.9802185
0.0115,0.871,0.9802185
0.0115,0.872,0.9802185
0.01175,0.872,0.9802185
0.01175,0.873,0.9802185
0.01225,0.873,0.9802185
0.01225,0.874,0.9802185
0.013,0.874,0.9802185
0.013,0.875,0.9802185
0.01475,0.875,0.9802185
0.01475,0.877,0.9802185
0.015,0.877,0.9802185
0.015,0.88,0.9802185
0.01575,0.88,0.9802185
0.01575,0.881,0.9802185
0.016,0.881,0.9802185
0.016,0.883,0.9802185
0.01675,0.883,0.9802185
0.01675,0.885,0.9802185
0.017,0.885,0.9802185
0.017,0.886,0.9802185
0.01825,0.886,0.9802185
0.01825,0.887,0.9802185
0.019,0.887,0.9802185
0.019,0.888,0.9802185
0.02025,0.888,0.9802185
0.02025,0.889,0.9802185
0.021,0.889,0.9802185
0.021,0.891,0.9802185
0.02275,0.891,0.9802185
0.02275,0.892,0.9802185
0.02475,0.892,0.9802185
0.02475,0.893,0.9802185
0.02525,0.893,0.9802185
0.02525,0.894,0.9802185
0.02575,0.894,0.9802185
0.02575,0.895,0.9802185
