FPR,TPR,AUC
0.0,0.0,0.999425125
0.0,0.504,0.999425125
0.0,0.533,0.999425125
0.0,0.552,0.999425125
0.0,0.561,0.999425125
0.0,0.577,0.999425125
0.0,0.586,0.999425125
0.0,0.589,0.999425125
0.0,0.603,0.999425125
0.0,0.604,0.999425125
0.0,0.606,0.999425125
0.0,0.609,0.999425125
0.0,0.615,0.999425125
0.0,0.619,0.999425125
0.0,0.621,0.999425125
0.0,0.629,0.999425125
0.0,0.631,0.999425125
0.0,0.634,0.999425125
0.00025,0.635,0.999425125
0.00025,0.637,0.999425125
0.00025,0.64,0.999425125
0.00025,0.642,0.999425125
0.00025,0.644,0.999425125
0.00025,0.647,0.999425125
0.00025,0.649,0.999425125
0.00025,0.651,0.999425125
0.00025,0.652,0.999425125
0.00025,0.654,0.999425125
0.00025,0.664,0.999425125
0.00025,0.666,0.999425125
0.00025,0.67,0.999425125
0.00025,0.672,0.999425125
0.00025,0.684,0.999425125
0.00025,0.687,0.999425125
0.00025,0.731,0.999425125
0.00025,0.733,0.999425125
0.00025,0.751,0.999425125
0.00025,0.753,0.999425125
0.00025,0.76,0.999425125
0.00025,0.762,0.999425125
0.00025,0.826,0.999425125
0.0005,0.826,0.999425125
0.0005,0.858,0.999425125
0.00075,0.858,0.999425125
0.00075,0.921,0.999425125
0.001,0.921,0.999425125
0.001,0.926,0.999425125
0.00125,0.926,0.999425125
0.00125,0.929,0.999425125
0.0015,0.929,0.999425125
0.0015,0.931,0.999425125
0.00175,0.931,0.999425125
0.00175,0.939,0.999425125
0.002,0.939,0.999425125
0.002,0.954,0.999425125
0.00225,0.954,0.999425125
0.00225,0.965,0.999425125
0.0025,0.965,0.999425125
0.0025,0.966,0.999425125
0.003,0.966,0.999425125
0.003,0.968,0.999425125
0.00325,0.968,0.999425125
0.00325,0.97,0.999425125
0.0035,0.97,0.999425125
0.0035,0.975,0.999425125
0.00425,0.975,0.999425125
0.00425,0.978,0.999425125
0.00475,0.978,0.999425125
0.00475,0.98,0.999425125
0.005,0.98,0.999425125
0.005,0.981,0.999425125
0.00525,0.981,0.999425125
0.00525,0.982,0.999425125
0.006,0.982,0.999425125
0.006,0.983,0.999425125
0.0065,0.983,0.999425125
0.0065,0.984,0.999425125
0.00725,0.984,0.999425125
0.00725,0.986,0.999425125
0.0085,0.986,0.999425125
0.0085,0.987,0.999425125
0.00875,0.987,0.999425125
0.00875,0.988,0.999425125
0.00975,0.988,0.999425125
0.00975,0.989,0.999425125
0.01275,0.989,0.999425125
0.01275,0.99,0.999425125
0.014,0.99,0.999425125
0.014,0.991,0.999425125
0.016,0.991,0.999425125
0.016,0.993,0.999425125
0.0185,0.993,0.999425125
0.0185,0.994,0.999425125
0.02025,0.994,0.999425125
0.02025,0.996,0.999425125
0.024,0.996,0.999425125
0.024,0.997,0.999425125
0.0315,0.997,0.999425125
0.0315,0.998,0.999425125
0.03525,0.998,0.999425125
0.03525,0.999,0.999425125
0.05575,0.999,0.999425125
0.05575,1.0,0.999425125
0.95625,1.0,0.999425125
1.0,1.0,0.999425125
