FPR,TPR,AUC
0.0,0.0,1.0
0.0,0.804,1.0
0.0,0.837,1.0
0.0,0.85,1.0
0.0,0.86,1.0
0.0,0.871,1.0
0.0,0.879,1.0
0.0,0.889,1.0
0.0,0.894,1.0
0.0,0.897,1.0
0.0,0.901,1.0
0.0,0.906,1.0
0.0,0.91,1.0
0.0,0.912,1.0
0.0,0.913,1.0
0.0,0.915,1.0
0.0,0.92,1.0
0.0,0.922,1.0
0.0,0.926,1.0
0.0,0.932,1.0
0.0,0.935,1.0
0.0,0.939,1.0
0.0,0.94,1.0
0.0,0.944,1.0
0.0,0.945,1.0
0.0,0.948,1.0
0.0,0.952,1.0
0.0,0.954,1.0
0.0,0.955,1.0
0.0,0.957,1.0
0.0,0.959,1.0
0.0,0.963,1.0
0.0,0.978,1.0
0.0,0.98,1.0
0.0,1.0,1.0
0.88475,1.0,1.0
1.0,1.0,1.0
