FPR,TPR,AUC
0.0,0.0,0.973388625
0.01825,0.749,0.973388625
0.0205,0.762,0.973388625
0.021,0.767,0.973388625
0.022,0.771,0.973388625
0.0225,0.772,0.973388625
0.0225,0.776,0.973388625
0.023,0.784,0.973388625
0.02375,0.786,0.973388625
0.02375,0.788,0.973388625
0.0245,0.789,0.973388625
0.02475,0.791,0.973388625
0.02475,0.794,0.973388625
0.02525,0.798,0.973388625
0.026,0.798,0.973388625
0.02625,0.798,0.973388625
0.02625,0.8,0.973388625
0.02625,0.803,0.973388625
0.02675,0.805,0.973388625
0.027,0.805,0.973388625
0.0275,0.807,0.973388625
0.0275,0.809,0.973388625
0.02775,0.81,0.973388625
0.028,0.81,0.973388625
0.0285,0.811,0.973388625
0.0285,0.813,0.973388625
0.0285,0.814,0.973388625
0.029,0.814,0.973388625
0.029,0.815,0.973388625
0.03,0.815,0.973388625
0.03,0.817,0.973388625
0.03025,0.817,0.973388625
0.0305,0.818,0.973388625
0.0305,0.819,0.973388625
0.03075,0.819,0.973388625
0.03075,0.82,0.973388625
0.031,0.82,0.973388625
0.031,0.824,0.973388625
0.031,0.825,0.973388625
0.031,0.827,0.973388625
0.0315,0.829,0.973388625
0.0315,0.832,0.973388625
0.03175,0.833,0.973388625
0.03225,0.833,0.973388625
0.03225,0.834,0.973388625
0.0325,0.835,0.973388625
0.033,0.835,0.973388625
0.033,0.836,0.973388625
0.0335,0.836,0.973388625
0.0335,0.837,0.973388625
0.03375,0.837,0.973388625
0.03375,0.838,0.973388625
0.03375,0.84,0.973388625
0.03475,0.84,0.973388625
0.03475,0.843,0.973388625
0.03525,0.843,0.973388625
0.03525,0.847,0.973388625
0.036,0.847,0.973388625
0.036,0.852,0.973388625
0.03675,0.852,0.973388625
0.03675,0.853,0.973388625
0.037,0.853,0.973388625
0.037,0.855,0.973388625
0.0375,0.855,0.973388625
0.0375,0.856,0.973388625
0.03775,0.856,0.973388625
0.03775,0.857,0.973388625
0.038,0.857,0.973388625
0.038,0.858,0.973388625
0.03825,0.858,0.973388625
0.03825,0.859,0.973388625
0.03875,0.859,0.973388625
0.03875,0.86,0.973388625
0.039,0.86,0.973388625
0.039,0.861,0.973388625
0.0395,0.861,0.973388625
0.0395,0.862,0.973388625
0.03975,0.862,0.973388625
0.03975,0.863,0.973388625
0.04,0.863,0.973388625
0.04,0.864,0.973388625
0.04025,0.864,0.973388625
0.04025,0.865,0.973388625
0.0405,0.865,0.973388625
0.0405,0.866,0.973388625
0.04125,0.866,0.973388625
0.04125,0.867,0.973388625
0.04175,0.867,0.973388625
