FPR,TPR,AUC
0.0,0.0,0.998216375
0.00075,0.681,0.998216375
0.00075,0.706,0.998216375
0.001,0.721,0.998216375
0.001,0.729,0.998216375
0.001,0.736,0.998216375
0.001,0.74,0.998216375
0.00125,0.744,0.998216375
0.00125,0.748,0.998216375
0.00125,0.749,0.998216375
0.0015,0.75,0.998216375
0.0015,0.751,0.998216375
0.0015,0.753,0.998216375
0.0015,0.755,0.998216375
0.0015,0.757,0.998216375
0.0015,0.76,0.998216375
0.0015,0.763,0.998216375
0.0015,0.765,0.998216375
0.0015,0.766,0.998216375
0.0015,0.768,0.998216375
0.0015,0.791,0.998216375
0.00175,0.791,0.998216375
0.00175,0.792,0.998216375
0.00175,0.794,0.998216375
0.00175,0.82,0.998216375
0.002,0.82,0.998216375
0.002,0.824,0.998216375
0.0025,0.824,0.998216375
0.0025,0.831,0.998216375
0.00275,0.831,0.998216375
0.00275,0.833,0.998216375
0.003,0.833,0.998216375
0.003,0.838,0.998216375
0.00325,0.838,0.998216375
0.00325,0.846,0.998216375
0.0035,0.846,0.998216375
0.0035,0.851,0.998216375
0.00375,0.851,0.998216375
0.00375,0.858,0.998216375
0.004,0.858,0.998216375
0.004,0.861,0.998216375
0.00425,0.861,0.998216375
0.00425,0.862,0.998216375
0.0045,0.862,0.998216375
0.0045,0.881,0.998216375
0.00475,0.881,0.998216375
0.00475,0.888,0.998216375
0.005,0.888,0.998216375
0.005,0.891,0.998216375
0.00525,0.891,0.998216375
0.00525,0.892,0.998216375
0.00575,0.892,0.998216375
0.00575,0.897,0.998216375
0.006,0.897,0.998216375
0.006,0.92,0.998216375
0.0065,0.92,0.998216375
0.0065,0.924,0.998216375
0.007,0.924,0.998216375
0.007,0.926,0.998216375
0.00725,0.926,0.998216375
0.00725,0.928,0.998216375
0.0075,0.928,0.998216375
0.0075,0.929,0.998216375
0.00775,0.929,0.998216375
0.00775,0.93,0.998216375
0.008,0.93,0.998216375
0.008,0.933,0.998216375
0.00825,0.933,0.998216375
0.00825,0.949,0.998216375
0.0085,0.949,0.998216375
0.0085,0.95,0.998216375
0.0095,0.95,0.998216375
0.0095,0.962,0.998216375
0.01,0.962,0.998216375
0.01,0.963,0.998216375
0.011,0.963,0.998216375
0.011,0.964,0.998216375
0.01125,0.964,0.998216375
0.01125,0.966,0.998216375
0.0115,0.966,0.998216375
0.0115,0.967,0.998216375
0.012,0.967,0.998216375
0.012,0.971,0.998216375
0.01225,0.971,0.998216375
0.01225,0.976,0.998216375
0.0125,0.976,0.998216375
0.0125,0.98,0.998216375
0.01375,0.98,0.998216375
0.01375,0.983,0.998216375
0.01425,0.983,0.998216375
0.01425,0.985,0.998216375
0.0155,0.985,0.998216375
0.0155,0.986,0.998216375
0.01625,0.986,0.998216375
0.01625,0.99,0.998216375
0.01675,0.99,0.998216375
0.01675,0.992,0.998216375
0.01725,0.992,0.998216375
0.01725,0.993,0.998216375
0.018,0.993,0.998216375
0.018,0.994,0.998216375
0.01925,0.994,0.998216375
0.01925,0.995,0.998216375
0.0195,0.995,0.998216375
0.0195,0.996,0.998216375
0.02225,0.996,0.998216375
0.02225,0.997,0.998216375
0.02275,0.997,0.998216375
0.02275,0.998,0.998216375
0.02475,0.998,0.998216375
0.02475,0.999,0.998216375
0.02525,0.999,0.998216375
0.02525,1.0,0.998216375
0.7115,1.0,0.998216375
1.0,1.0,0.998216375
