FPR,TPR,AUC
0.0,0.0,0.9972265
0.0,0.77,0.9972265
0.0,0.783,0.9972265
0.0,0.786,0.9972265
0.0,0.79,0.9972265
0.0,0.792,0.9972265
0.0,0.794,0.9972265
0.0,0.797,0.9972265
0.0,0.8,0.9972265
0.0,0.804,0.9972265
0.0,0.82,0.9972265
0.0,0.822,0.9972265
0.0,0.823,0.9972265
0.0,0.825,0.9972265
0.0,0.838,0.9972265
0.00025,0.838,0.9972265
0.00025,0.86,0.9972265
0.0005,0.86,0.9972265
0.0005,0.881,0.9972265
0.00075,0.881,0.9972265
0.00075,0.909,0.9972265
0.001,0.909,0.9972265
0.001,0.911,0.9972265
0.00125,0.911,0.9972265
0.00125,0.912,0.9972265
0.0015,0.912,0.9972265
0.0015,0.913,0.9972265
0.002,0.913,0.9972265
0.002,0.915,0.9972265
0.0025,0.915,0.9972265
0.0025,0.921,0.9972265
0.00275,0.921,0.9972265
0.00275,0.923,0.9972265
0.003,0.923,0.9972265
0.003,0.924,0.9972265
0.00375,0.924,0.9972265
0.00375,0.925,0.9972265
0.00425,0.925,0.9972265
0.00425,0.935,0.9972265
0.005,0.935,0.9972265
0.005,0.936,0.9972265
0.00525,0.936,0.9972265
0.00525,0.94,0.9972265
0.00575,0.94,0.9972265
0.00575,0.943,0.9972265
0.00675,0.943,0.9972265
0.00675,0.944,0.9972265
0.007,0.944,0.9972265
0.007,0.95,0.9972265
0.00725,0.95,0.9972265
0.00725,0.951,0.9972265
0.00875,0.951,0.9972265
0.00875,0.952,0.9972265
0.009,0.952,0.9972265
0.009,0.953,0.9972265
0.0095,0.953,0.9972265
0.0095,0.955,0.9972265
0.01025,0.955,0.9972265
0.01025,0.956,0.9972265
0.01075,0.956,0.9972265
0.01075,0.958,0.9972265
0.012,0.958,0.9972265
0.012,0.959,0.9972265
0.01225,0.959,0.9972265
0.01225,0.961,0.9972265
0.0135,0.961,0.9972265
0.0135,0.963,0.9972265
0.02175,0.963,0.9972265
0.02175,0.964,0.9972265
0.023,0.964,0.9972265
0.023,0.965,0.9972265
0.0285,0.965,0.9972265
0.0285,0.968,0.9972265
0.02925,0.968,0.9972265
0.02925,0.969,0.9972265
0.03,0.969,0.9972265
0.03,0.97,0.9972265
0.033,0.97,0.9972265
0.033,0.972,0.9972265
0.03375,0.972,0.9972265
0.03375,0.973,0.9972265
0.03525,0.973,0.9972265
0.03525,0.974,0.9972265
0.036,0.974,0.9972265
0.036,0.975,0.9972265
0.0375,0.975,0.9972265
0.0375,0.976,0.9972265
0.038,0.976,0.9972265
0.038,0.977,0.9972265
0.0385,0.977,0.9972265
0.0385,0.978,0.9972265
0.03875,0.978,0.9972265
0.03875,0.979,0.9972265
0.04175,0.979,0.9972265
0.04175,0.98,0.9972265
0.044,0.98,0.9972265
0.044,0.981,0.9972265
0.04425,0.981,0.9972265
0.04425,0.982,0.9972265
0.04825,0.982,0.9972265
0.04825,0.983,0.9972265
0.05075,0.983,0.9972265
0.05075,0.984,0.9972265
0.052,0.984,0.9972265
0.052,0.985,0.9972265
0.0585,0.985,0.9972265
0.0585,0.986,0.9972265
0.0615,0.986,0.9972265
0.0615,0.987,0.9972265
0.07575,0.987,0.9972265
0.07575,0.988,0.9972265
0.076,0.988,0.9972265
0.076,0.989,0.9972265
0.07625,0.989,0.9972265
0.07625,0.99,0.9972265
0.0835,0.99,0.9972265
0.0835,0.991,0.9972265
0.08975,0.991,0.9972265
0.08975,0.992,0.9972265
0.0975,0.992,0.9972265
0.0975,0.993,0.9972265
0.1005,0.993,0.9972265
0.1005,0.994,0.9972265
0.105,0.994,0.9972265
0.105,0.995,0.9972265
0.11825,0.995,0.9972265
0.11825,0.996,0.9972265
0.1225,0.996,0.9972265
0.1225,0.997,0.9972265
0.169,0.997,0.9972265
0.169,0.998,0.9972265
0.1785,0.998,0.9972265
0.1785,0.999,0.9972265
0.22,0.999,0.9972265
0.22,1.0,0.9972265
0.921,1.0,0.9972265
1.0,1.0,0.9972265
