FPR,TPR,AUC
0.0,0.0,0.99999775
0.0,0.237,0.99999775
0.0,0.339,0.99999775
0.0,0.381,0.99999775
0.0,0.412,0.99999775
0.0,0.435,0.99999775
0.0,0.454,0.99999775
0.0,0.464,0.99999775
0.0,0.472,0.99999775
0.0,0.487,0.99999775
0.0,0.498,0.99999775
0.0,0.506,0.99999775
0.0,0.51,0.99999775
0.0,0.516,0.99999775
0.0,0.526,0.99999775
0.0,0.534,0.99999775
0.0,0.537,0.99999775
0.0,0.541,0.99999775
0.0,0.546,0.99999775
0.0,0.55,0.99999775
0.0,0.553,0.99999775
0.0,0.555,0.99999775
0.0,0.561,0.99999775
0.0,0.565,0.99999775
0.0,0.568,0.99999775
0.0,0.574,0.99999775
0.0,0.579,0.99999775
0.0,0.581,0.99999775
0.0,0.586,0.99999775
0.0,0.587,0.99999775
0.0,0.592,0.99999775
0.0,0.594,0.99999775
0.0,0.597,0.99999775
0.0,0.601,0.99999775
0.0,0.607,0.99999775
0.0,0.609,0.99999775
0.0,0.611,0.99999775
0.0,0.615,0.99999775
0.0,0.621,0.99999775
0.0,0.623,0.99999775
0.0,0.625,0.99999775
0.0,0.627,0.99999775
0.0,0.628,0.99999775
0.0,0.631,0.99999775
0.0,0.633,0.99999775
0.0,0.634,0.99999775
0.0,0.638,0.99999775
0.0,0.64,0.99999775
0.0,0.644,0.99999775
0.0,0.646,0.99999775
0.0,0.65,0.99999775
0.0,0.655,0.99999775
0.0,0.658,0.99999775
0.0,0.662,0.99999775
0.0,0.664,0.99999775
0.0,0.668,0.99999775
0.0,0.674,0.99999775
0.0,0.685,0.99999775
0.0,0.687,0.99999775
0.0,0.688,0.99999775
0.0,0.69,0.99999775
0.0,0.692,0.99999775
0.0,0.694,0.99999775
0.0,0.696,0.99999775
0.0,0.698,0.99999775
0.0,0.703,0.99999775
0.0,0.705,0.99999775
0.0,0.711,0.99999775
0.0,0.719,0.99999775
0.0,0.72,0.99999775
0.0,0.724,0.99999775
0.0,0.742,0.99999775
0.0,0.744,0.99999775
0.0,0.83,0.99999775
0.0,0.832,0.99999775
0.0,0.882,0.99999775
0.0,0.884,0.99999775
0.0,0.997,0.99999775
0.00025,0.997,0.99999775
0.00025,0.998,0.99999775
0.00075,0.998,0.99999775
0.00075,0.999,0.99999775
0.00125,0.999,0.99999775
0.00125,1.0,0.99999775
0.8485,1.0,0.99999775
1.0,1.0,0.99999775
