FPR,TPR,AUC
0.0,0.0,0.93347875
0.0,0.113,0.93347875
0.0,0.123,0.93347875
0.0,0.125,0.93347875
0.0,0.127,0.93347875
0.0,0.133,0.93347875
0.0,0.134,0.93347875
0.0,0.136,0.93347875
0.0,0.138,0.93347875
0.0,0.14,0.93347875
0.0,0.221,0.93347875
0.00025,0.221,0.93347875
0.00025,0.316,0.93347875
0.0005,0.316,0.93347875
0.0005,0.318,0.93347875
0.00075,0.318,0.93347875
0.00075,0.322,0.93347875
0.001,0.322,0.93347875
0.001,0.325,0.93347875
0.00125,0.325,0.93347875
0.00125,0.333,0.93347875
0.0015,0.333,0.93347875
0.0015,0.335,0.93347875
0.00175,0.335,0.93347875
0.00175,0.343,0.93347875
0.00225,0.343,0.93347875
0.00225,0.355,0.93347875
0.0025,0.355,0.93347875
0.0025,0.368,0.93347875
0.00275,0.368,0.93347875
0.00275,0.371,0.93347875
0.003,0.371,0.93347875
0.003,0.376,0.93347875
0.0035,0.376,0.93347875
0.0035,0.378,0.93347875
0.004,0.378,0.93347875
0.004,0.381,0.93347875
0.0045,0.381,0.93347875
0.0045,0.383,0.93347875
0.00475,0.383,0.93347875
0.00475,0.402,0.93347875
0.005,0.402,0.93347875
0.005,0.415,0.93347875
0.00525,0.415,0.93347875
0.00525,0.419,0.93347875
0.0055,0.419,0.93347875
0.0055,0.427,0.93347875
0.00575,0.427,0.93347875
0.00575,0.433,0.93347875
0.006,0.433,0.93347875
0.006,0.438,0.93347875
0.00625,0.438,0.93347875
0.00625,0.44,0.93347875
0.0065,0.44,0.93347875
0.0065,0.448,0.93347875
0.007,0.448,0.93347875
0.007,0.452,0.93347875
0.00725,0.452,0.93347875
0.00725,0.462,0.93347875
0.0075,0.462,0.93347875
0.0075,0.463,0.93347875
0.00775,0.463,0.93347875
0.00775,0.464,0.93347875
0.008,0.464,0.93347875
0.008,0.466,0.93347875
0.00825,0.466,0.93347875
0.00825,0.471,0.93347875
0.0085,0.471,0.93347875
0.0085,0.476,0.93347875
0.00875,0.476,0.93347875
0.00875,0.478,0.93347875
0.009,0.478,0.93347875
0.009,0.494,0.93347875
0.00925,0.494,0.93347875
0.00925,0.497,0.93347875
0.00975,0.497,0.93347875
0.00975,0.501,0.93347875
0.01,0.501,0.93347875
0.01,0.508,0.93347875
0.01025,0.508,0.93347875
0.01025,0.525,0.93347875
0.0105,0.525,0.93347875
0.0105,0.548,0.93347875
0.01075,0.548,0.93347875
0.01075,0.551,0.93347875
0.011,0.551,0.93347875
0.011,0.563,0.93347875
0.01125,0.563,0.93347875
0.01125,0.567,0.93347875
0.0115,0.567,0.93347875
0.0115,0.568,0.93347875
0.01175,0.568,0.93347875
0.01175,0.575,0.93347875
0.012,0.575,0.93347875
0.012,0.577,0.93347875
0.0125,0.577,0.93347875
0.0125,0.578,0.93347875
0.01275,0.578,0.93347875
0.01275,0.587,0.93347875
0.013,0.587,0.93347875
0.013,0.59,0.93347875
0.01325,0.59,0.93347875
0.01325,0.591,0.93347875
0.0135,0.591,0.93347875
0.0135,0.596,0.93347875
0.01375,0.596,0.93347875
0.01375,0.603,0.93347875
0.014,0.603,0.93347875
0.014,0.61,0.93347875
0.01425,0.61,0.93347875
0.01425,0.611,0.93347875
0.0145,0.611,0.93347875
0.0145,0.613,0.93347875
0.01575,0.613,0.93347875
0.01575,0.616,0.93347875
0.016,0.616,0.93347875
0.016,0.618,0.93347875
0.01625,0.618,0.93347875
0.01625,0.621,0.93347875
0.0165,0.621,0.93347875
0.0165,0.622,0.93347875
0.017,0.622,0.93347875
0.017,0.629,0.93347875
0.01725,0.629,0.93347875
0.01725,0.636,0.93347875
0.0175,0.636,0.93347875
0.0175,0.649,0.93347875
0.018,0.649,0.93347875
0.018,0.651,0.93347875
0.01925,0.651,0.93347875
0.01925,0.655,0.93347875
0.0195,0.655,0.93347875
0.0195,0.657,0.93347875
0.01975,0.657,0.93347875
0.01975,0.662,0.93347875
0.02,0.662,0.93347875
0.02,0.668,0.93347875
0.02025,0.668,0.93347875
0.02025,0.672,0.93347875
0.0205,0.672,0.93347875
0.0205,0.673,0.93347875
0.02075,0.673,0.93347875
0.02075,0.677,0.93347875
0.021,0.677,0.93347875
0.021,0.682,0.93347875
0.02125,0.682,0.93347875
0.02125,0.685,0.93347875
0.0215,0.685,0.93347875
0.0215,0.687,0.93347875
0.02225,0.687,0.93347875
0.02225,0.69,0.93347875
0.0225,0.69,0.93347875
0.0225,0.692,0.93347875
0.02275,0.692,0.93347875
0.02275,0.694,0.93347875
0.02325,0.694,0.93347875
0.02325,0.699,0.93347875
0.02375,0.699,0.93347875
0.02375,0.702,0.93347875
0.024,0.702,0.93347875
0.024,0.705,0.93347875
0.02425,0.705,0.93347875
0.02425,0.708,0.93347875
0.02475,0.708,0.93347875
0.02475,0.713,0.93347875
0.025,0.713,0.93347875
0.025,0.715,0.93347875
