FPR,TPR,AUC
0.0,0.0,0.5266997499999999
0.01725,0.023,0.5266997499999999
0.02725,0.036,0.5266997499999999
0.03125,0.043,0.5266997499999999
0.03625,0.046,0.5266997499999999
0.03975,0.048,0.5266997499999999
0.04325,0.048,0.5266997499999999
0.0455,0.052,0.5266997499999999
0.047,0.052,0.5266997499999999
0.04925,0.056,0.5266997499999999
0.05175,0.06,0.5266997499999999
0.05175,0.062,0.5266997499999999
0.055,0.063,0.5266997499999999
0.056,0.065,0.5266997499999999
0.05775,0.066,0.5266997499999999
0.05875,0.068,0.5266997499999999
0.05925,0.069,0.5266997499999999
0.06075,0.071,0.5266997499999999
0.06225,0.073,0.5266997499999999
0.063,0.073,0.5266997499999999
0.0635,0.074,0.5266997499999999
0.064,0.074,0.5266997499999999
0.06425,0.076,0.5266997499999999
0.06475,0.077,0.5266997499999999
0.066,0.077,0.5266997499999999
0.067,0.078,0.5266997499999999
0.0685,0.079,0.5266997499999999
0.06975,0.079,0.5266997499999999
0.07025,0.08,0.5266997499999999
0.071,0.08,0.5266997499999999
0.072,0.08,0.5266997499999999
0.073,0.081,0.5266997499999999
0.07425,0.081,0.5266997499999999
0.07475,0.081,0.5266997499999999
0.07625,0.083,0.5266997499999999
0.07725,0.083,0.5266997499999999
0.07775,0.083,0.5266997499999999
0.07875,0.086,0.5266997499999999
0.0795,0.086,0.5266997499999999
0.08075,0.087,0.5266997499999999
0.081,0.088,0.5266997499999999
0.08175,0.088,0.5266997499999999
0.082,0.088,0.5266997499999999
0.08275,0.088,0.5266997499999999
0.083,0.089,0.5266997499999999
0.0835,0.09,0.5266997499999999
0.08425,0.091,0.5266997499999999
0.0845,0.092,0.5266997499999999
0.08475,0.092,0.5266997499999999
0.08625,0.094,0.5266997499999999
0.0865,0.095,0.5266997499999999
0.08675,0.095,0.5266997499999999
0.0875,0.095,0.5266997499999999
0.08775,0.095,0.5266997499999999
0.089,0.097,0.5266997499999999
0.089,0.098,0.5266997499999999
0.08925,0.098,0.5266997499999999
0.08925,0.099,0.5266997499999999
0.09,0.101,0.5266997499999999
0.09075,0.101,0.5266997499999999
0.091,0.103,0.5266997499999999
0.0915,0.103,0.5266997499999999
0.09225,0.106,0.5266997499999999
0.09275,0.107,0.5266997499999999
0.093,0.107,0.5266997499999999
0.0935,0.107,0.5266997499999999
0.09375,0.108,0.5266997499999999
0.09425,0.111,0.5266997499999999
0.09475,0.111,0.5266997499999999
0.0955,0.111,0.5266997499999999
0.0965,0.113,0.5266997499999999
0.09775,0.113,0.5266997499999999
0.09825,0.114,0.5266997499999999
0.0985,0.115,0.5266997499999999
0.099,0.115,0.5266997499999999
0.0995,0.115,0.5266997499999999
0.1,0.116,0.5266997499999999
0.1005,0.116,0.5266997499999999
0.1005,0.117,0.5266997499999999
0.101,0.117,0.5266997499999999
0.10125,0.118,0.5266997499999999
0.10125,0.119,0.5266997499999999
0.10175,0.119,0.5266997499999999
0.102,0.119,0.5266997499999999
0.102,0.12,0.5266997499999999
0.10225,0.121,0.5266997499999999
0.10275,0.121,0.5266997499999999
0.10425,0.121,0.5266997499999999
0.1045,0.121,0.5266997499999999
0.105,0.122,0.5266997499999999
0.106,0.122,0.5266997499999999
0.10625,0.124,0.5266997499999999
0.1065,0.124,0.5266997499999999
0.1065,0.126,0.5266997499999999
0.10675,0.126,0.5266997499999999
0.10725,0.126,0.5266997499999999
0.1075,0.128,0.5266997499999999
0.108,0.128,0.5266997499999999
0.108,0.129,0.5266997499999999
0.10825,0.13,0.5266997499999999
0.1085,0.13,0.5266997499999999
0.109,0.13,0.5266997499999999
0.10925,0.13,0.5266997499999999
0.10925,0.131,0.5266997499999999
0.11,0.131,0.5266997499999999
0.11,0.133,0.5266997499999999
0.11025,0.133,0.5266997499999999
0.11075,0.133,0.5266997499999999
0.11075,0.134,0.5266997499999999
0.11125,0.134,0.5266997499999999
0.11125,0.135,0.5266997499999999
0.112,0.135,0.5266997499999999
0.11225,0.135,0.5266997499999999
0.11325,0.135,0.5266997499999999
0.11325,0.136,0.5266997499999999
0.11375,0.136,0.5266997499999999
0.114,0.136,0.5266997499999999
0.11425,0.137,0.5266997499999999
0.11425,0.138,0.5266997499999999
0.115,0.138,0.5266997499999999
0.1155,0.138,0.5266997499999999
0.1155,0.139,0.5266997499999999
0.116,0.139,0.5266997499999999
0.11625,0.139,0.5266997499999999
0.1165,0.14,0.5266997499999999
0.118,0.14,0.5266997499999999
0.1185,0.14,0.5266997499999999
0.119,0.14,0.5266997499999999
0.119,0.142,0.5266997499999999
0.11925,0.142,0.5266997499999999
0.11975,0.142,0.5266997499999999
0.12025,0.143,0.5266997499999999
0.12025,0.145,0.5266997499999999
0.1205,0.145,0.5266997499999999
0.12075,0.146,0.5266997499999999
0.12075,0.147,0.5266997499999999
0.121,0.147,0.5266997499999999
0.121,0.149,0.5266997499999999
0.12125,0.149,0.5266997499999999
0.1215,0.15,0.5266997499999999
0.122,0.151,0.5266997499999999
0.12225,0.152,0.5266997499999999
0.12225,0.153,0.5266997499999999
0.12275,0.154,0.5266997499999999
0.1235,0.154,0.5266997499999999
0.124,0.154,0.5266997499999999
0.12425,0.154,0.5266997499999999
0.12475,0.154,0.5266997499999999
0.125,0.155,0.5266997499999999
0.12575,0.155,0.5266997499999999
0.12625,0.155,0.5266997499999999
0.12675,0.156,0.5266997499999999
0.1275,0.156,0.5266997499999999
0.1305,0.156,0.5266997499999999
0.131,0.156,0.5266997499999999
0.131,0.157,0.5266997499999999
0.132,0.157,0.5266997499999999
0.132,0.158,0.5266997499999999
0.13225,0.158,0.5266997499999999
0.1325,0.159,0.5266997499999999
0.133,0.159,0.5266997499999999
0.13375,0.159,0.5266997499999999
0.134,0.16,0.5266997499999999
0.135,0.16,0.5266997499999999
0.135,0.162,0.5266997499999999
0.1355,0.162,0.5266997499999999
0.13625,0.162,0.5266997499999999
0.13625,0.163,0.5266997499999999
0.13675,0.163,0.5266997499999999
0.13725,0.163,0.5266997499999999
0.1375,0.163,0.5266997499999999
0.138,0.163,0.5266997499999999
0.13825,0.163,0.5266997499999999
0.13825,0.164,0.5266997499999999
0.1385,0.164,0.5266997499999999
0.1385,0.165,0.5266997499999999
0.13925,0.166,0.5266997499999999
0.13975,0.166,0.5266997499999999
0.1405,0.166,0.5266997499999999
0.1405,0.168,0.5266997499999999
0.1405,0.169,0.5266997499999999
0.141,0.169,0.5266997499999999
0.14125,0.169,0.5266997499999999
0.14175,0.169,0.5266997499999999
0.142,0.169,0.5266997499999999
0.142,0.17,0.5266997499999999
0.14225,0.17,0.5266997499999999
0.14275,0.17,0.5266997499999999
0.14375,0.17,0.5266997499999999
0.1445,0.17,0.5266997499999999
0.14475,0.172,0.5266997499999999
0.14475,0.173,0.5266997499999999
0.145,0.173,0.5266997499999999
0.145,0.174,0.5266997499999999
0.14525,0.174,0.5266997499999999
0.14525,0.175,0.5266997499999999
0.14625,0.175,0.5266997499999999
0.1465,0.176,0.5266997499999999
0.14775,0.176,0.5266997499999999
0.14775,0.177,0.5266997499999999
0.14825,0.177,0.5266997499999999
0.14875,0.177,0.5266997499999999
0.149,0.178,0.5266997499999999
0.14975,0.178,0.5266997499999999
0.15,0.179,0.5266997499999999
0.1505,0.179,0.5266997499999999
0.151,0.18,0.5266997499999999
0.15125,0.18,0.5266997499999999
0.15125,0.181,0.5266997499999999
0.153,0.181,0.5266997499999999
0.15325,0.182,0.5266997499999999
0.1535,0.182,0.5266997499999999
0.1535,0.183,0.5266997499999999
0.15375,0.183,0.5266997499999999
0.15375,0.184,0.5266997499999999
0.15525,0.184,0.5266997499999999
0.15525,0.185,0.5266997499999999
0.15575,0.185,0.5266997499999999
0.156,0.185,0.5266997499999999
0.156,0.186,0.5266997499999999
0.15625,0.186,0.5266997499999999
0.15625,0.187,0.5266997499999999
0.15725,0.187,0.5266997499999999
0.1575,0.188,0.5266997499999999
0.15775,0.188,0.5266997499999999
0.15775,0.189,0.5266997499999999
0.158,0.189,0.5266997499999999
0.158,0.19,0.5266997499999999
0.15825,0.19,0.5266997499999999
0.15825,0.191,0.5266997499999999
0.15925,0.191,0.5266997499999999
0.15925,0.193,0.5266997499999999
0.15975,0.193,0.5266997499999999
0.16,0.193,0.5266997499999999
0.16025,0.194,0.5266997499999999
0.161,0.194,0.5266997499999999
0.1615,0.194,0.5266997499999999
0.1615,0.195,0.5266997499999999
0.16175,0.195,0.5266997499999999
0.16175,0.196,0.5266997499999999
0.162,0.196,0.5266997499999999
0.16225,0.197,0.5266997499999999
0.16275,0.197,0.5266997499999999
0.16275,0.198,0.5266997499999999
0.16375,0.198,0.5266997499999999
0.16375,0.199,0.5266997499999999
0.164,0.199,0.5266997499999999
0.164,0.2,0.5266997499999999
0.16425,0.201,0.5266997499999999
0.16425,0.202,0.5266997499999999
0.16475,0.203,0.5266997499999999
0.16525,0.203,0.5266997499999999
0.16525,0.204,0.5266997499999999
0.1665,0.204,0.5266997499999999
0.1665,0.205,0.5266997499999999
0.1675,0.205,0.5266997499999999
