FPR,TPR,AUC
0.0,0.0,0.99984025
0.0,0.092,0.99984025
0.0,0.126,0.99984025
0.0,0.145,0.99984025
0.0,0.162,0.99984025
0.0,0.172,0.99984025
0.0,0.183,0.99984025
0.0,0.188,0.99984025
0.0,0.2,0.99984025
0.0,0.203,0.99984025
0.0,0.21,0.99984025
0.0,0.211,0.99984025
0.0,0.221,0.99984025
0.0,0.226,0.99984025
0.0,0.228,0.99984025
0.0,0.231,0.99984025
0.0,0.232,0.99984025
0.0,0.234,0.99984025
0.0,0.235,0.99984025
0.0,0.241,0.99984025
0.0,0.242,0.99984025
0.0,0.246,0.99984025
0.0,0.249,0.99984025
0.0,0.251,0.99984025
0.0,0.26,0.99984025
0.0,0.264,0.99984025
0.0,0.27,0.99984025
0.0,0.274,0.99984025
0.0,0.279,0.99984025
0.0,0.28,0.99984025
0.0,0.282,0.99984025
0.0,0.285,0.99984025
0.0,0.289,0.99984025
0.0,0.294,0.99984025
0.0,0.297,0.99984025
0.0,0.305,0.99984025
0.0,0.307,0.99984025
0.0,0.311,0.99984025
0.0,0.314,0.99984025
0.0,0.318,0.99984025
0.0,0.319,0.99984025
0.0,0.322,0.99984025
0.0,0.325,0.99984025
0.0,0.329,0.99984025
0.0,0.331,0.99984025
0.0,0.335,0.99984025
0.0,0.336,0.99984025
0.0,0.338,0.99984025
0.0,0.343,0.99984025
0.0,0.345,0.99984025
0.0,0.346,0.99984025
0.0,0.348,0.99984025
0.0,0.351,0.99984025
0.0,0.353,0.99984025
0.0,0.356,0.99984025
0.0,0.358,0.99984025
0.0,0.36,0.99984025
0.0,0.362,0.99984025
0.0,0.363,0.99984025
0.0,0.366,0.99984025
0.0,0.367,0.99984025
0.0,0.369,0.99984025
0.0,0.378,0.99984025
0.0,0.382,0.99984025
0.0,0.383,0.99984025
0.0,0.385,0.99984025
0.0,0.396,0.99984025
0.0,0.398,0.99984025
0.0,0.414,0.99984025
0.0,0.418,0.99984025
0.0,0.425,0.99984025
0.0,0.427,0.99984025
0.0,0.428,0.99984025
0.0,0.43,0.99984025
0.0,0.437,0.99984025
0.0,0.439,0.99984025
0.0,0.44,0.99984025
0.0,0.442,0.99984025
0.0,0.451,0.99984025
0.0,0.453,0.99984025
0.0,0.457,0.99984025
0.0,0.459,0.99984025
0.0,0.477,0.99984025
0.0,0.48,0.99984025
0.0,0.523,0.99984025
0.0,0.525,0.99984025
0.0,0.539,0.99984025
0.0,0.541,0.99984025
0.0,0.543,0.99984025
0.0,0.545,0.99984025
0.0,0.562,0.99984025
0.0,0.564,0.99984025
0.0,0.566,0.99984025
0.0,0.568,0.99984025
0.0,0.591,0.99984025
0.0,0.593,0.99984025
0.0,0.676,0.99984025
0.0,0.678,0.99984025
0.0,0.766,0.99984025
0.00025,0.766,0.99984025
0.00025,0.882,0.99984025
0.0005,0.882,0.99984025
0.0005,0.941,0.99984025
0.001,0.941,0.99984025
0.001,0.972,0.99984025
0.00125,0.972,0.99984025
0.00125,0.985,0.99984025
0.0015,0.985,0.99984025
0.0015,0.989,0.99984025
0.00175,0.989,0.99984025
0.00175,0.994,0.99984025
0.00225,0.994,0.99984025
0.00225,0.995,0.99984025
0.00325,0.995,0.99984025
0.00325,0.996,0.99984025
0.005,0.996,0.99984025
0.005,0.997,0.99984025
0.00725,0.997,0.99984025
0.00725,0.998,0.99984025
0.00875,0.998,0.99984025
0.00875,0.999,0.99984025
0.01275,0.999,0.99984025
0.01275,1.0,0.99984025
1.0,1.0,0.99984025
