FPR,TPR,AUC
0.0,0.0,0.99721225
0.0,0.059,0.99721225
0.0,0.094,0.99721225
0.0,0.112,0.99721225
0.0,0.133,0.99721225
0.0,0.148,0.99721225
0.0,0.158,0.99721225
0.0,0.167,0.99721225
0.0,0.173,0.99721225
0.0,0.181,0.99721225
0.0,0.186,0.99721225
0.0,0.195,0.99721225
0.0,0.202,0.99721225
0.0,0.207,0.99721225
0.0,0.214,0.99721225
0.0,0.217,0.99721225
0.0,0.225,0.99721225
0.0,0.228,0.99721225
0.0,0.235,0.99721225
0.0,0.236,0.99721225
0.0,0.239,0.99721225
0.0,0.24,0.99721225
0.0,0.244,0.99721225
0.0,0.248,0.99721225
0.0,0.255,0.99721225
0.0,0.256,0.99721225
0.0,0.26,0.99721225
0.0,0.266,0.99721225
0.0,0.27,0.99721225
0.0,0.273,0.99721225
0.0,0.276,0.99721225
0.0,0.277,0.99721225
0.0,0.281,0.99721225
0.0,0.283,0.99721225
0.0,0.286,0.99721225
0.0,0.287,0.99721225
0.0,0.29,0.99721225
0.0,0.291,0.99721225
0.0,0.294,0.99721225
0.0,0.295,0.99721225
0.0,0.298,0.99721225
0.0,0.3,0.99721225
0.0,0.301,0.99721225
0.0,0.304,0.99721225
0.0,0.308,0.99721225
0.0,0.309,0.99721225
0.0,0.312,0.99721225
0.0,0.313,0.99721225
0.0,0.316,0.99721225
0.0,0.317,0.99721225
0.0,0.322,0.99721225
0.0,0.324,0.99721225
0.0,0.328,0.99721225
0.0,0.33,0.99721225
0.0,0.334,0.99721225
0.0,0.338,0.99721225
0.0,0.34,0.99721225
0.0,0.342,0.99721225
0.0,0.352,0.99721225
0.0,0.354,0.99721225
0.0,0.36,0.99721225
0.0,0.362,0.99721225
0.0,0.371,0.99721225
0.0,0.373,0.99721225
0.0,0.375,0.99721225
0.0,0.377,0.99721225
0.0,0.378,0.99721225
0.0,0.38,0.99721225
0.0,0.385,0.99721225
0.0,0.387,0.99721225
0.0,0.392,0.99721225
0.0,0.394,0.99721225
0.0,0.399,0.99721225
0.0,0.401,0.99721225
0.0,0.403,0.99721225
0.0,0.405,0.99721225
0.0,0.413,0.99721225
0.0,0.415,0.99721225
0.0,0.424,0.99721225
0.0,0.426,0.99721225
0.0,0.427,0.99721225
0.0,0.43,0.99721225
0.0,0.494,0.99721225
0.0,0.496,0.99721225
0.0,0.551,0.99721225
0.00025,0.551,0.99721225
0.00025,0.562,0.99721225
0.0005,0.562,0.99721225
0.0005,0.592,0.99721225
0.00075,0.592,0.99721225
0.00075,0.635,0.99721225
0.001,0.635,0.99721225
0.001,0.644,0.99721225
0.00125,0.644,0.99721225
0.00125,0.656,0.99721225
0.0015,0.656,0.99721225
0.0015,0.68,0.99721225
0.00175,0.68,0.99721225
0.00175,0.744,0.99721225
0.002,0.744,0.99721225
0.002,0.747,0.99721225
0.00225,0.747,0.99721225
0.00225,0.755,0.99721225
0.0025,0.755,0.99721225
0.0025,0.759,0.99721225
0.00275,0.759,0.99721225
0.00275,0.76,0.99721225
0.003,0.76,0.99721225
0.003,0.762,0.99721225
0.0035,0.762,0.99721225
0.0035,0.777,0.99721225
0.00375,0.777,0.99721225
0.00375,0.784,0.99721225
0.00425,0.784,0.99721225
0.00425,0.787,0.99721225
0.0045,0.787,0.99721225
0.0045,0.815,0.99721225
0.00475,0.815,0.99721225
0.00475,0.817,0.99721225
0.005,0.817,0.99721225
0.005,0.827,0.99721225
0.00525,0.827,0.99721225
0.00525,0.832,0.99721225
0.0055,0.832,0.99721225
0.0055,0.838,0.99721225
0.00575,0.838,0.99721225
0.00575,0.87,0.99721225
0.006,0.87,0.99721225
0.006,0.873,0.99721225
0.007,0.873,0.99721225
0.007,0.885,0.99721225
0.00725,0.885,0.99721225
