FPR,TPR,AUC
0.0,0.0,0.73246225
0.0,0.001,0.73246225
0.0,0.024,0.73246225
0.00025,0.024,0.73246225
0.00025,0.026,0.73246225
0.0005,0.026,0.73246225
0.0005,0.037,0.73246225
0.001,0.037,0.73246225
0.001,0.042,0.73246225
0.0015,0.042,0.73246225
0.0015,0.045,0.73246225
0.002,0.045,0.73246225
0.002,0.051,0.73246225
0.00225,0.051,0.73246225
0.00225,0.052,0.73246225
0.00275,0.052,0.73246225
0.00275,0.056,0.73246225
0.003,0.056,0.73246225
0.003,0.058,0.73246225
0.00325,0.058,0.73246225
0.00325,0.061,0.73246225
0.0035,0.061,0.73246225
0.0035,0.063,0.73246225
0.00375,0.063,0.73246225
0.00375,0.077,0.73246225
0.004,0.077,0.73246225
0.004,0.078,0.73246225
0.00425,0.078,0.73246225
0.00425,0.079,0.73246225
0.00475,0.079,0.73246225
0.00475,0.086,0.73246225
0.005,0.086,0.73246225
0.005,0.091,0.73246225
0.00525,0.091,0.73246225
0.00525,0.094,0.73246225
0.0055,0.094,0.73246225
0.0055,0.095,0.73246225
0.00625,0.095,0.73246225
0.00625,0.099,0.73246225
0.0065,0.099,0.73246225
0.0065,0.101,0.73246225
0.00675,0.101,0.73246225
0.00675,0.104,0.73246225
0.00725,0.104,0.73246225
0.00725,0.11,0.73246225
0.00775,0.11,0.73246225
0.00775,0.118,0.73246225
0.00825,0.118,0.73246225
0.00825,0.119,0.73246225
0.0085,0.119,0.73246225
0.0085,0.12,0.73246225
0.00925,0.12,0.73246225
0.00925,0.123,0.73246225
0.0095,0.123,0.73246225
0.0095,0.124,0.73246225
0.00975,0.124,0.73246225
0.00975,0.125,0.73246225
0.011,0.125,0.73246225
0.011,0.127,0.73246225
0.0125,0.127,0.73246225
0.0125,0.129,0.73246225
0.013,0.129,0.73246225
0.013,0.132,0.73246225
0.01375,0.132,0.73246225
0.01375,0.135,0.73246225
0.014,0.135,0.73246225
0.014,0.138,0.73246225
0.01425,0.138,0.73246225
0.01425,0.141,0.73246225
0.015,0.141,0.73246225
0.015,0.143,0.73246225
0.01625,0.143,0.73246225
0.01625,0.147,0.73246225
0.01725,0.147,0.73246225
0.01725,0.149,0.73246225
0.01775,0.149,0.73246225
0.01775,0.151,0.73246225
0.018,0.151,0.73246225
0.018,0.154,0.73246225
0.01875,0.154,0.73246225
0.01875,0.155,0.73246225
0.019,0.155,0.73246225
0.019,0.162,0.73246225
0.01925,0.162,0.73246225
0.01925,0.165,0.73246225
0.0195,0.165,0.73246225
0.0195,0.166,0.73246225
0.01975,0.166,0.73246225
0.01975,0.169,0.73246225
0.02025,0.169,0.73246225
0.02025,0.171,0.73246225
0.0205,0.171,0.73246225
0.0205,0.173,0.73246225
0.02125,0.173,0.73246225
0.02125,0.175,0.73246225
0.0215,0.175,0.73246225
0.0215,0.176,0.73246225
0.02175,0.176,0.73246225
0.02175,0.18,0.73246225
0.022,0.18,0.73246225
0.022,0.181,0.73246225
0.023,0.181,0.73246225
0.023,0.185,0.73246225
0.02325,0.185,0.73246225
0.02325,0.186,0.73246225
0.0235,0.186,0.73246225
0.0235,0.187,0.73246225
0.02375,0.187,0.73246225
0.02375,0.188,0.73246225
0.024,0.188,0.73246225
0.024,0.19,0.73246225
0.02425,0.19,0.73246225
0.02425,0.191,0.73246225
0.02475,0.191,0.73246225
0.02475,0.196,0.73246225
0.02575,0.196,0.73246225
0.02575,0.197,0.73246225
0.026,0.197,0.73246225
0.026,0.198,0.73246225
0.02625,0.198,0.73246225
0.02625,0.2,0.73246225
0.027,0.2,0.73246225
0.027,0.202,0.73246225
0.02775,0.202,0.73246225
0.02775,0.205,0.73246225
0.028,0.205,0.73246225
0.028,0.207,0.73246225
0.02825,0.207,0.73246225
0.02825,0.209,0.73246225
0.0285,0.209,0.73246225
0.0285,0.21,0.73246225
0.02875,0.21,0.73246225
0.02875,0.212,0.73246225
0.02925,0.212,0.73246225
0.02925,0.213,0.73246225
0.0295,0.213,0.73246225
0.0295,0.215,0.73246225
0.03075,0.215,0.73246225
0.03075,0.216,0.73246225
0.031,0.216,0.73246225
0.031,0.217,0.73246225
0.0315,0.217,0.73246225
0.0315,0.218,0.73246225
0.03175,0.218,0.73246225
0.03175,0.219,0.73246225
0.032,0.219,0.73246225
0.032,0.22,0.73246225
0.03225,0.22,0.73246225
0.03225,0.221,0.73246225
0.03325,0.221,0.73246225
0.03325,0.222,0.73246225
0.0335,0.222,0.73246225
0.0335,0.225,0.73246225
0.034,0.225,0.73246225
0.034,0.227,0.73246225
0.03475,0.227,0.73246225
0.03475,0.228,0.73246225
0.0355,0.228,0.73246225
0.0355,0.229,0.73246225
0.03675,0.229,0.73246225
0.03675,0.231,0.73246225
0.037,0.231,0.73246225
0.037,0.233,0.73246225
0.0375,0.233,0.73246225
0.0375,0.234,0.73246225
0.03775,0.234,0.73246225
0.03775,0.235,0.73246225
