FPR,TPR,AUC
0.0,0.0,0.990814
0.0,0.001,0.990814
0.0,0.105,0.990814
0.00025,0.105,0.990814
0.00025,0.142,0.990814
0.0005,0.142,0.990814
0.0005,0.223,0.990814
0.00075,0.223,0.990814
0.00075,0.26,0.990814
0.00075,0.262,0.990814
0.00075,0.307,0.990814
0.001,0.307,0.990814
0.001,0.375,0.990814
0.00125,0.375,0.990814
0.00125,0.429,0.990814
0.0015,0.429,0.990814
0.0015,0.449,0.990814
0.00175,0.449,0.990814
0.00175,0.457,0.990814
0.002,0.457,0.990814
0.002,0.475,0.990814
0.00225,0.475,0.990814
0.00225,0.485,0.990814
0.0025,0.485,0.990814
0.0025,0.511,0.990814
0.00275,0.511,0.990814
0.00275,0.519,0.990814
0.003,0.519,0.990814
0.003,0.52,0.990814
0.00325,0.52,0.990814
0.00325,0.548,0.990814
0.0035,0.548,0.990814
0.0035,0.55,0.990814
0.00375,0.55,0.990814
0.00375,0.552,0.990814
0.004,0.552,0.990814
0.004,0.556,0.990814
0.00425,0.556,0.990814
0.00425,0.564,0.990814
0.0045,0.564,0.990814
0.0045,0.565,0.990814
0.00475,0.565,0.990814
0.00475,0.59,0.990814
0.005,0.59,0.990814
0.005,0.609,0.990814
0.00525,0.609,0.990814
0.00525,0.614,0.990814
0.0055,0.614,0.990814
0.0055,0.616,0.990814
0.00575,0.616,0.990814
0.00575,0.627,0.990814
0.006,0.627,0.990814
0.006,0.637,0.990814
0.00625,0.637,0.990814
0.00625,0.649,0.990814
0.0065,0.649,0.990814
0.0065,0.656,0.990814
0.007,0.656,0.990814
0.007,0.67,0.990814
0.00725,0.67,0.990814
0.00725,0.673,0.990814
0.0075,0.673,0.990814
0.0075,0.681,0.990814
0.00775,0.681,0.990814
0.00775,0.685,0.990814
0.008,0.685,0.990814
0.008,0.695,0.990814
0.00825,0.695,0.990814
0.00825,0.698,0.990814
0.0085,0.698,0.990814
0.0085,0.699,0.990814
0.00875,0.699,0.990814
0.00875,0.701,0.990814
0.009,0.701,0.990814
0.009,0.706,0.990814
0.00925,0.706,0.990814
0.00925,0.708,0.990814
0.0095,0.708,0.990814
0.0095,0.709,0.990814
0.00975,0.709,0.990814
0.00975,0.718,0.990814
0.01,0.718,0.990814
0.01,0.72,0.990814
0.0105,0.72,0.990814
0.0105,0.733,0.990814
0.01075,0.733,0.990814
0.01075,0.734,0.990814
0.011,0.734,0.990814
0.011,0.75,0.990814
0.01125,0.75,0.990814
0.01125,0.751,0.990814
0.0115,0.751,0.990814
0.0115,0.755,0.990814
0.01175,0.755,0.990814
0.01175,0.758,0.990814
0.012,0.758,0.990814
0.012,0.766,0.990814
0.01225,0.766,0.990814
0.01225,0.791,0.990814
0.0125,0.791,0.990814
0.0125,0.792,0.990814
0.01275,0.792,0.990814
0.01275,0.795,0.990814
0.013,0.795,0.990814
0.013,0.801,0.990814
0.01325,0.801,0.990814
0.01325,0.816,0.990814
0.0135,0.816,0.990814
0.0135,0.818,0.990814
0.01375,0.818,0.990814
0.01375,0.823,0.990814
0.014,0.823,0.990814
0.014,0.825,0.990814
0.01475,0.825,0.990814
0.01475,0.83,0.990814
0.0155,0.83,0.990814
0.0155,0.837,0.990814
0.01575,0.837,0.990814
0.01575,0.844,0.990814
0.016,0.844,0.990814
0.016,0.845,0.990814
0.0165,0.845,0.990814
0.0165,0.846,0.990814
0.017,0.846,0.990814
0.017,0.848,0.990814
0.0175,0.848,0.990814
0.0175,0.85,0.990814
0.01775,0.85,0.990814
0.01775,0.857,0.990814
0.018,0.857,0.990814
0.018,0.859,0.990814
0.0185,0.859,0.990814
0.0185,0.86,0.990814
0.01875,0.86,0.990814
0.01875,0.862,0.990814
0.01925,0.862,0.990814
0.01925,0.863,0.990814
0.0195,0.863,0.990814
0.0195,0.864,0.990814
0.01975,0.864,0.990814
0.01975,0.871,0.990814
0.02,0.871,0.990814
0.02,0.876,0.990814
0.02025,0.876,0.990814
0.02025,0.878,0.990814
0.02075,0.878,0.990814
0.02075,0.884,0.990814
0.021,0.884,0.990814
0.021,0.89,0.990814
0.0215,0.89,0.990814
0.0215,0.891,0.990814
0.02175,0.891,0.990814
0.02175,0.894,0.990814
0.02225,0.894,0.990814
0.02225,0.895,0.990814
0.0225,0.895,0.990814
0.0225,0.9,0.990814
0.02325,0.9,0.990814
0.02325,0.903,0.990814
0.0235,0.903,0.990814
0.0235,0.904,0.990814
0.02375,0.904,0.990814
0.02375,0.906,0.990814
0.02425,0.906,0.990814
0.02425,0.907,0.990814
0.0245,0.907,0.990814
0.0245,0.909,0.990814
0.02475,0.909,0.990814
0.02475,0.91,0.990814
0.025,0.91,0.990814
0.025,0.911,0.990814
0.02525,0.911,0.990814
0.02525,0.912,0.990814
0.0255,0.912,0.990814
0.0255,0.913,0.990814
0.02575,0.913,0.990814
0.02575,0.915,0.990814
0.026,0.915,0.990814
0.026,0.92,0.990814
0.02725,0.92,0.990814
0.02725,0.921,0.990814
0.0275,0.921,0.990814
0.0275,0.922,0.990814
0.028,0.922,0.990814
0.028,0.925,0.990814
0.02825,0.925,0.990814
0.02825,0.926,0.990814
0.0285,0.926,0.990814
0.0285,0.928,0.990814
0.02875,0.928,0.990814
0.02875,0.93,0.990814
0.02925,0.93,0.990814
0.02925,0.931,0.990814
0.0295,0.931,0.990814
0.0295,0.933,0.990814
0.03,0.933,0.990814
0.03,0.935,0.990814
0.031,0.935,0.990814
0.031,0.936,0.990814
0.03125,0.936,0.990814
0.03125,0.941,0.990814
0.032,0.941,0.990814
0.032,0.942,0.990814
0.03225,0.942,0.990814
0.03225,0.944,0.990814
0.033,0.944,0.990814
0.033,0.945,0.990814
0.0335,0.945,0.990814
0.0335,0.946,0.990814
0.034,0.946,0.990814
0.034,0.947,0.990814
0.0345,0.947,0.990814
0.0345,0.948,0.990814
0.03675,0.948,0.990814
0.03675,0.95,0.990814
0.037,0.95,0.990814
0.037,0.952,0.990814
0.038,0.952,0.990814
0.038,0.954,0.990814
0.03875,0.954,0.990814
0.03875,0.955,0.990814
0.04025,0.955,0.990814
0.04025,0.956,0.990814
0.041,0.956,0.990814
0.041,0.957,0.990814
0.04125,0.957,0.990814
0.04125,0.958,0.990814
0.043,0.958,0.990814
0.043,0.96,0.990814
0.04475,0.96,0.990814
0.04475,0.961,0.990814
0.04575,0.961,0.990814
0.04575,0.963,0.990814
0.046,0.963,0.990814
0.046,0.964,0.990814
0.047,0.964,0.990814
0.047,0.966,0.990814
0.04875,0.966,0.990814
0.04875,0.967,0.990814
0.052,0.967,0.990814
0.052,0.968,0.990814
0.05425,0.968,0.990814
0.05425,0.97,0.990814
0.0545,0.97,0.990814
0.0545,0.971,0.990814
0.05575,0.971,0.990814
0.05575,0.972,0.990814
0.05675,0.972,0.990814
0.05675,0.973,0.990814
0.05725,0.973,0.990814
0.05725,0.974,0.990814
0.05775,0.974,0.990814
0.05775,0.975,0.990814
0.0605,0.975,0.990814
0.0605,0.976,0.990814
0.063,0.976,0.990814
0.063,0.978,0.990814
0.06325,0.978,0.990814
0.06325,0.979,0.990814
0.06375,0.979,0.990814
0.06375,0.98,0.990814
0.06425,0.98,0.990814
0.06425,0.982,0.990814
0.06525,0.982,0.990814
0.06525,0.984,0.990814
0.06575,0.984,0.990814
0.06575,0.985,0.990814
0.066,0.985,0.990814
0.066,0.986,0.990814
0.06725,0.986,0.990814
0.06725,0.987,0.990814
0.06975,0.987,0.990814
0.06975,0.988,0.990814
0.07025,0.988,0.990814
0.07025,0.989,0.990814
0.08175,0.989,0.990814
0.08175,0.99,0.990814
0.082,0.99,0.990814
0.082,0.991,0.990814
0.08425,0.991,0.990814
0.08425,0.992,0.990814
0.085,0.992,0.990814
0.085,0.993,0.990814
0.0855,0.993,0.990814
0.0855,0.994,0.990814
0.0905,0.994,0.990814
0.0905,0.995,0.990814
0.1025,0.995,0.990814
0.1025,0.996,0.990814
0.1155,0.996,0.990814
0.1155,0.997,0.990814
0.12275,0.997,0.990814
0.12275,0.998,0.990814
0.1555,0.998,0.990814
0.1555,0.999,0.990814
0.39975,0.999,0.990814
0.39975,1.0,0.990814
0.99825,1.0,0.990814
1.0,1.0,0.990814
