FPR,TPR,AUC
0.0,0.0,0.9366615
0.0,0.027,0.9366615
0.0,0.039,0.9366615
0.0,0.043,0.9366615
0.0,0.048,0.9366615
0.0,0.05,0.9366615
0.0,0.053,0.9366615
0.0,0.054,0.9366615
0.0,0.056,0.9366615
0.0,0.057,0.9366615
0.0,0.06,0.9366615
0.0,0.062,0.9366615
0.0,0.066,0.9366615
0.0,0.068,0.9366615
0.0,0.081,0.9366615
0.0,0.085,0.9366615
0.0,0.09,0.9366615
0.0,0.092,0.9366615
0.0,0.225,0.9366615
0.00025,0.225,0.9366615
0.00025,0.29,0.9366615
0.0005,0.29,0.9366615
0.0005,0.317,0.9366615
0.00075,0.317,0.9366615
0.00075,0.319,0.9366615
0.001,0.319,0.9366615
0.001,0.329,0.9366615
0.00125,0.329,0.9366615
0.00125,0.331,0.9366615
0.0015,0.331,0.9366615
0.0015,0.357,0.9366615
0.00175,0.357,0.9366615
0.00175,0.374,0.9366615
0.002,0.374,0.9366615
0.002,0.377,0.9366615
0.00225,0.377,0.9366615
0.00225,0.386,0.9366615
0.00275,0.386,0.9366615
0.00275,0.396,0.9366615
0.003,0.396,0.9366615
0.003,0.399,0.9366615
0.00325,0.399,0.9366615
0.00325,0.407,0.9366615
0.0035,0.407,0.9366615
0.0035,0.41,0.9366615
0.00375,0.41,0.9366615
0.00375,0.422,0.9366615
0.004,0.422,0.9366615
0.004,0.425,0.9366615
0.00425,0.425,0.9366615
0.00425,0.429,0.9366615
0.0045,0.429,0.9366615
0.0045,0.432,0.9366615
0.00525,0.432,0.9366615
0.00525,0.445,0.9366615
0.0055,0.445,0.9366615
0.0055,0.451,0.9366615
0.00575,0.451,0.9366615
0.00575,0.459,0.9366615
0.006,0.459,0.9366615
0.006,0.461,0.9366615
0.0065,0.461,0.9366615
0.0065,0.462,0.9366615
0.007,0.462,0.9366615
0.007,0.465,0.9366615
0.00725,0.465,0.9366615
0.00725,0.469,0.9366615
0.0075,0.469,0.9366615
0.0075,0.474,0.9366615
0.00775,0.474,0.9366615
0.00775,0.482,0.9366615
0.008,0.482,0.9366615
0.008,0.485,0.9366615
0.00825,0.485,0.9366615
0.00825,0.487,0.9366615
0.00875,0.487,0.9366615
0.00875,0.489,0.9366615
0.00925,0.489,0.9366615
0.00925,0.49,0.9366615
0.0095,0.49,0.9366615
0.0095,0.493,0.9366615
0.00975,0.493,0.9366615
0.00975,0.494,0.9366615
0.01,0.494,0.9366615
0.01,0.499,0.9366615
0.01025,0.499,0.9366615
0.01025,0.506,0.9366615
0.0105,0.506,0.9366615
0.0105,0.511,0.9366615
0.01075,0.511,0.9366615
0.01075,0.512,0.9366615
0.011,0.512,0.9366615
0.011,0.515,0.9366615
0.01125,0.515,0.9366615
0.01125,0.516,0.9366615
0.0115,0.516,0.9366615
0.0115,0.518,0.9366615
0.0125,0.518,0.9366615
0.0125,0.527,0.9366615
0.013,0.527,0.9366615
0.013,0.53,0.9366615
0.01325,0.53,0.9366615
0.01325,0.534,0.9366615
0.0135,0.534,0.9366615
0.0135,0.536,0.9366615
0.01375,0.536,0.9366615
0.01375,0.537,0.9366615
0.01425,0.537,0.9366615
0.01425,0.543,0.9366615
0.0145,0.543,0.9366615
0.0145,0.544,0.9366615
0.015,0.544,0.9366615
0.015,0.558,0.9366615
0.01575,0.558,0.9366615
0.01575,0.559,0.9366615
0.01625,0.559,0.9366615
0.01625,0.56,0.9366615
0.01675,0.56,0.9366615
0.01675,0.561,0.9366615
0.017,0.561,0.9366615
0.017,0.567,0.9366615
0.01725,0.567,0.9366615
0.01725,0.569,0.9366615
0.0175,0.569,0.9366615
0.0175,0.57,0.9366615
0.01775,0.57,0.9366615
0.01775,0.571,0.9366615
0.018,0.571,0.9366615
0.018,0.572,0.9366615
0.0185,0.572,0.9366615
0.0185,0.573,0.9366615
0.01875,0.573,0.9366615
0.01875,0.576,0.9366615
0.019,0.576,0.9366615
0.019,0.578,0.9366615
0.01925,0.578,0.9366615
0.01925,0.579,0.9366615
0.01975,0.579,0.9366615
0.01975,0.58,0.9366615
0.02,0.58,0.9366615
0.02,0.585,0.9366615
0.02025,0.585,0.9366615
0.02025,0.588,0.9366615
0.0205,0.588,0.9366615
0.0205,0.589,0.9366615
0.0215,0.589,0.9366615
0.0215,0.59,0.9366615
0.0225,0.59,0.9366615
0.0225,0.594,0.9366615
0.023,0.594,0.9366615
