FPR,TPR,AUC
0.0,0.0,0.9985122499999999
0.0,0.001,0.9985122499999999
0.0,0.005,0.9985122499999999
0.0,0.007,0.9985122499999999
0.0,0.008,0.9985122499999999
0.0,0.012,0.9985122499999999
0.0,0.018,0.9985122499999999
0.0,0.02,0.9985122499999999
0.0,0.022,0.9985122499999999
0.0,0.024,0.9985122499999999
0.0,0.026,0.9985122499999999
0.0,0.028,0.9985122499999999
0.0,0.049,0.9985122499999999
0.0,0.051,0.9985122499999999
0.0,0.065,0.9985122499999999
0.0,0.067,0.9985122499999999
0.0,0.095,0.9985122499999999
0.0,0.097,0.9985122499999999
0.0,0.138,0.9985122499999999
0.0,0.14,0.9985122499999999
0.0,0.146,0.9985122499999999
0.0,0.148,0.9985122499999999
0.0,0.157,0.9985122499999999
0.0,0.159,0.9985122499999999
0.0,0.27,0.9985122499999999
0.0,0.272,0.9985122499999999
0.0,0.333,0.9985122499999999
0.0,0.335,0.9985122499999999
0.0,0.652,0.9985122499999999
0.00025,0.652,0.9985122499999999
0.00025,0.714,0.9985122499999999
0.0005,0.714,0.9985122499999999
0.0005,0.754,0.9985122499999999
0.00075,0.754,0.9985122499999999
0.00075,0.771,0.9985122499999999
0.001,0.771,0.9985122499999999
0.001,0.786,0.9985122499999999
0.00125,0.786,0.9985122499999999
0.00125,0.804,0.9985122499999999
0.0015,0.804,0.9985122499999999
0.0015,0.812,0.9985122499999999
0.00175,0.812,0.9985122499999999
0.00175,0.813,0.9985122499999999
0.002,0.813,0.9985122499999999
0.002,0.831,0.9985122499999999
0.00225,0.831,0.9985122499999999
0.00225,0.842,0.9985122499999999
0.0025,0.842,0.9985122499999999
0.0025,0.843,0.9985122499999999
0.00275,0.843,0.9985122499999999
0.00275,0.861,0.9985122499999999
0.003,0.861,0.9985122499999999
0.003,0.865,0.9985122499999999
0.00325,0.865,0.9985122499999999
0.00325,0.873,0.9985122499999999
0.0035,0.873,0.9985122499999999
0.0035,0.874,0.9985122499999999
0.004,0.874,0.9985122499999999
0.004,0.883,0.9985122499999999
0.00425,0.883,0.9985122499999999
0.00425,0.89,0.9985122499999999
0.0045,0.89,0.9985122499999999
0.0045,0.891,0.9985122499999999
0.00475,0.891,0.9985122499999999
0.00475,0.895,0.9985122499999999
0.005,0.895,0.9985122499999999
0.005,0.899,0.9985122499999999
0.00525,0.899,0.9985122499999999
0.00525,0.901,0.9985122499999999
0.0055,0.901,0.9985122499999999
0.0055,0.902,0.9985122499999999
0.00575,0.902,0.9985122499999999
0.00575,0.921,0.9985122499999999
0.006,0.921,0.9985122499999999
0.006,0.93,0.9985122499999999
0.00625,0.93,0.9985122499999999
0.00625,0.933,0.9985122499999999
0.0065,0.933,0.9985122499999999
0.0065,0.938,0.9985122499999999
0.007,0.938,0.9985122499999999
0.007,0.95,0.9985122499999999
0.00725,0.95,0.9985122499999999
0.00725,0.951,0.9985122499999999
0.0075,0.951,0.9985122499999999
0.0075,0.956,0.9985122499999999
0.008,0.956,0.9985122499999999
0.008,0.958,0.9985122499999999
0.0085,0.958,0.9985122499999999
0.0085,0.96,0.9985122499999999
0.00875,0.96,0.9985122499999999
0.00875,0.964,0.9985122499999999
0.009,0.964,0.9985122499999999
0.009,0.966,0.9985122499999999
0.00975,0.966,0.9985122499999999
0.00975,0.967,0.9985122499999999
0.01,0.967,0.9985122499999999
0.01,0.968,0.9985122499999999
0.011,0.968,0.9985122499999999
0.011,0.97,0.9985122499999999
0.01125,0.97,0.9985122499999999
0.01125,0.972,0.9985122499999999
0.012,0.972,0.9985122499999999
0.012,0.973,0.9985122499999999
0.01225,0.973,0.9985122499999999
0.01225,0.974,0.9985122499999999
0.0125,0.974,0.9985122499999999
0.0125,0.975,0.9985122499999999
0.013,0.975,0.9985122499999999
0.013,0.978,0.9985122499999999
0.01325,0.978,0.9985122499999999
0.01325,0.979,0.9985122499999999
0.0135,0.979,0.9985122499999999
0.0135,0.98,0.9985122499999999
0.014,0.98,0.9985122499999999
0.014,0.982,0.9985122499999999
0.0155,0.982,0.9985122499999999
0.0155,0.985,0.9985122499999999
0.01625,0.985,0.9985122499999999
0.01625,0.987,0.9985122499999999
0.01725,0.987,0.9985122499999999
0.01725,0.988,0.9985122499999999
0.019,0.988,0.9985122499999999
0.019,0.989,0.9985122499999999
0.02075,0.989,0.9985122499999999
0.02075,0.99,0.9985122499999999
0.02125,0.99,0.9985122499999999
0.02125,0.991,0.9985122499999999
0.02325,0.991,0.9985122499999999
0.02325,0.992,0.9985122499999999
0.0235,0.992,0.9985122499999999
0.0235,0.993,0.9985122499999999
0.026,0.993,0.9985122499999999
0.026,0.995,0.9985122499999999
0.02775,0.995,0.9985122499999999
0.02775,0.996,0.9985122499999999
0.03475,0.996,0.9985122499999999
0.03475,0.997,0.9985122499999999
0.0445,0.997,0.9985122499999999
0.0445,0.998,0.9985122499999999
0.0595,0.998,0.9985122499999999
0.0595,0.999,0.9985122499999999
0.06225,0.999,0.9985122499999999
0.06225,1.0,0.9985122499999999
0.99,1.0,0.9985122499999999
1.0,1.0,0.9985122499999999
