FPR,TPR,AUC
0.0,0.0,0.864158125
0.0,0.807,0.864158125
0.0,0.811,0.864158125
0.0005,0.811,0.864158125
0.0005,0.813,0.864158125
0.0015,0.813,0.864158125
0.0015,0.814,0.864158125
0.00225,0.814,0.864158125
0.00225,0.815,0.864158125
0.00475,0.815,0.864158125
0.00475,0.816,0.864158125
0.00825,0.816,0.864158125
0.00825,0.817,0.864158125
0.05675,0.817,0.864158125
0.05675,0.818,0.864158125
0.0725,0.818,0.864158125
0.0725,0.819,0.864158125
0.07575,0.819,0.864158125
0.07575,0.82,0.864158125
0.0765,0.82,0.864158125
0.0765,0.821,0.864158125
0.1355,0.821,0.864158125
0.1355,0.822,0.864158125
0.2045,0.822,0.864158125
0.2045,0.823,0.864158125
0.25375,0.823,0.864158125
0.25375,0.824,0.864158125
0.32025,0.824,0.864158125
0.32025,0.825,0.864158125
0.33075,0.825,0.864158125
0.33075,0.826,0.864158125
0.34625,0.826,0.864158125
0.34625,0.827,0.864158125
0.3705,0.827,0.864158125
0.3705,0.828,0.864158125
0.3755,0.828,0.864158125
0.3755,0.829,0.864158125
0.4385,0.829,0.864158125
0.4385,0.83,0.864158125
0.451,0.83,0.864158125
0.451,0.831,0.864158125
0.45625,0.831,0.864158125
0.45625,0.832,0.864158125
0.45675,0.832,0.864158125
0.45675,0.833,0.864158125
0.45825,0.833,0.864158125
0.45825,0.834,0.864158125
0.463,0.834,0.864158125
0.463,0.835,0.864158125
0.47725,0.835,0.864158125
0.47725,0.836,0.864158125
0.479,0.836,0.864158125
0.479,0.837,0.864158125
0.47975,0.837,0.864158125
0.47975,0.838,0.864158125
0.48425,0.838,0.864158125
0.48425,0.839,0.864158125
0.48525,0.839,0.864158125
0.48525,0.84,0.864158125
0.48925,0.84,0.864158125
0.48925,0.841,0.864158125
0.49325,0.841,0.864158125
0.49325,0.842,0.864158125
0.49725,0.842,0.864158125
0.49725,0.843,0.864158125
0.51575,0.843,0.864158125
0.51575,0.844,0.864158125
0.52475,0.844,0.864158125
0.52475,0.845,0.864158125
0.53,0.845,0.864158125
0.53,0.846,0.864158125
0.5365,0.846,0.864158125
0.5365,0.847,0.864158125
0.54025,0.847,0.864158125
0.54025,0.848,0.864158125
0.545,0.848,0.864158125
0.545,0.849,0.864158125
0.549,0.849,0.864158125
0.549,0.85,0.864158125
0.55125,0.85,0.864158125
0.55125,0.851,0.864158125
0.5595,0.851,0.864158125
0.5595,0.852,0.864158125
0.574,0.852,0.864158125
0.574,0.853,0.864158125
0.5815,0.853,0.864158125
0.5815,0.854,0.864158125
0.5835,0.854,0.864158125
0.5835,0.855,0.864158125
0.59825,0.855,0.864158125
0.59825,0.856,0.864158125
0.60525,0.856,0.864158125
0.60525,0.857,0.864158125
0.6195,0.857,0.864158125
0.6195,0.858,0.864158125
0.6205,0.858,0.864158125
0.6205,0.859,0.864158125
0.6215,0.859,0.864158125
0.6215,0.86,0.864158125
0.62625,0.86,0.864158125
0.62625,0.861,0.864158125
0.63075,0.861,0.864158125
0.63075,0.863,0.864158125
0.63325,0.863,0.864158125
0.63325,0.864,0.864158125
0.63925,0.864,0.864158125
0.63925,0.865,0.864158125
0.6395,0.865,0.864158125
0.6395,0.866,0.864158125
0.64175,0.866,0.864158125
0.64175,0.867,0.864158125
0.642,0.867,0.864158125
0.642,0.868,0.864158125
0.654,0.868,0.864158125
0.654,0.869,0.864158125
0.66,0.869,0.864158125
0.66,0.87,0.864158125
0.66525,0.87,0.864158125
0.66525,0.871,0.864158125
0.6675,0.871,0.864158125
0.6675,0.872,0.864158125
0.6695,0.872,0.864158125
0.6695,0.873,0.864158125
0.6725,0.873,0.864158125
0.6725,0.874,0.864158125
0.67825,0.874,0.864158125
0.67825,0.875,0.864158125
0.68575,0.875,0.864158125
0.68575,0.876,0.864158125
0.6875,0.876,0.864158125
0.6875,0.877,0.864158125
0.694,0.877,0.864158125
0.694,0.878,0.864158125
0.69575,0.878,0.864158125
0.69575,0.879,0.864158125
0.70475,0.879,0.864158125
0.70475,0.88,0.864158125
0.70775,0.88,0.864158125
0.70775,0.881,0.864158125
0.709,0.881,0.864158125
0.709,0.882,0.864158125
0.7135,0.882,0.864158125
0.7135,0.883,0.864158125
0.717,0.883,0.864158125
0.717,0.884,0.864158125
0.72,0.884,0.864158125
0.72,0.885,0.864158125
0.725,0.885,0.864158125
0.725,0.886,0.864158125
0.726,0.886,0.864158125
0.726,0.887,0.864158125
0.73325,0.887,0.864158125
0.73325,0.888,0.864158125
0.73925,0.888,0.864158125
0.73925,0.889,0.864158125
0.73975,0.889,0.864158125
0.73975,0.89,0.864158125
0.7405,0.89,0.864158125
0.7405,0.891,0.864158125
0.75,0.891,0.864158125
0.75,0.892,0.864158125
0.752,0.892,0.864158125
0.752,0.893,0.864158125
0.753,0.893,0.864158125
0.753,0.894,0.864158125
0.75575,0.894,0.864158125
0.75575,0.895,0.864158125
0.76725,0.895,0.864158125
0.76725,0.896,0.864158125
0.769,0.896,0.864158125
0.769,0.897,0.864158125
0.76925,0.897,0.864158125
0.76925,0.898,0.864158125
0.77,0.898,0.864158125
0.77,0.899,0.864158125
0.7715,0.899,0.864158125
0.7715,0.9,0.864158125
0.77225,0.9,0.864158125
0.77225,0.901,0.864158125
0.78125,0.901,0.864158125
0.78125,0.902,0.864158125
0.784,0.902,0.864158125
0.784,0.904,0.864158125
0.78925,0.904,0.864158125
0.78925,0.905,0.864158125
0.7905,0.905,0.864158125
0.7905,0.906,0.864158125
0.79075,0.906,0.864158125
0.79075,0.907,0.864158125
0.79775,0.907,0.864158125
0.79775,0.908,0.864158125
0.79925,0.908,0.864158125
0.79925,0.909,0.864158125
0.80275,0.909,0.864158125
0.80275,0.91,0.864158125
0.807,0.91,0.864158125
0.807,0.911,0.864158125
0.80725,0.911,0.864158125
0.80725,0.912,0.864158125
0.81,0.912,0.864158125
0.81,0.913,0.864158125
0.8115,0.913,0.864158125
0.8115,0.914,0.864158125
0.812,0.914,0.864158125
0.812,0.915,0.864158125
0.8145,0.915,0.864158125
0.8145,0.916,0.864158125
0.8175,0.916,0.864158125
0.8175,0.917,0.864158125
0.82125,0.917,0.864158125
0.82125,0.918,0.864158125
0.825,0.918,0.864158125
0.825,0.919,0.864158125
0.82575,0.919,0.864158125
0.82575,0.92,0.864158125
0.82725,0.92,0.864158125
0.82725,0.923,0.864158125
0.82775,0.923,0.864158125
1.0,1.0,0.864158125
