FPR,TPR,AUC
0.0,0.0,0.9999995
0.0,0.587,0.9999995
0.0,0.662,0.9999995
0.0,0.688,0.9999995
0.0,0.706,0.9999995
0.0,0.722,0.9999995
0.0,0.733,0.9999995
0.0,0.74,0.9999995
0.0,0.744,0.9999995
0.0,0.75,0.9999995
0.0,0.751,0.9999995
0.0,0.759,0.9999995
0.0,0.76,0.9999995
0.0,0.766,0.9999995
0.0,0.772,0.9999995
0.0,0.774,0.9999995
0.0,0.779,0.9999995
0.0,0.785,0.9999995
0.0,0.787,0.9999995
0.0,0.795,0.9999995
0.0,0.797,0.9999995
0.0,0.799,0.9999995
0.0,0.8,0.9999995
0.0,0.803,0.9999995
0.0,0.804,0.9999995
0.0,0.807,0.9999995
0.0,0.809,0.9999995
0.0,0.812,0.9999995
0.0,0.813,0.9999995
0.0,0.815,0.9999995
0.0,0.818,0.9999995
0.0,0.821,0.9999995
0.0,0.823,0.9999995
0.0,0.825,0.9999995
0.0,0.83,0.9999995
0.0,0.832,0.9999995
0.0,0.839,0.9999995
0.0,0.841,0.9999995
0.0,0.842,0.9999995
0.0,0.844,0.9999995
0.0,0.845,0.9999995
0.0,0.847,0.9999995
0.0,0.852,0.9999995
0.0,0.854,0.9999995
0.0,0.855,0.9999995
0.0,0.857,0.9999995
0.0,0.86,0.9999995
0.0,0.862,0.9999995
0.0,0.866,0.9999995
0.0,0.868,0.9999995
0.0,0.873,0.9999995
0.0,0.875,0.9999995
0.0,0.893,0.9999995
0.0,0.895,0.9999995
0.0,0.999,0.9999995
0.0005,0.999,0.9999995
0.0005,1.0,0.9999995
1.0,1.0,0.9999995
