FPR,TPR,AUC
0.0,0.0,1.0
0.0,0.688,1.0
0.0,0.752,1.0
0.0,0.774,1.0
0.0,0.792,1.0
0.0,0.803,1.0
0.0,0.813,1.0
0.0,0.828,1.0
0.0,0.837,1.0
0.0,0.851,1.0
0.0,0.861,1.0
0.0,0.865,1.0
0.0,0.868,1.0
0.0,0.87,1.0
0.0,0.875,1.0
0.0,0.876,1.0
0.0,0.878,1.0
0.0,0.882,1.0
0.0,0.883,1.0
0.0,0.885,1.0
0.0,0.886,1.0
0.0,0.889,1.0
0.0,0.892,1.0
0.0,0.896,1.0
0.0,0.898,1.0
0.0,0.901,1.0
0.0,0.902,1.0
0.0,0.904,1.0
0.0,0.905,1.0
0.0,0.907,1.0
0.0,0.912,1.0
0.0,0.914,1.0
0.0,0.916,1.0
0.0,0.92,1.0
0.0,0.921,1.0
0.0,0.925,1.0
0.0,1.0,1.0
0.46775,1.0,1.0
0.46825,1.0,1.0
0.84575,1.0,1.0
1.0,1.0,1.0
