FPR,TPR,AUC
0.0,0.0,0.948177375
0.067,0.825,0.948177375
0.076,0.838,0.948177375
0.08025,0.843,0.948177375
0.0825,0.847,0.948177375
0.08375,0.852,0.948177375
0.08575,0.855,0.948177375
0.08725,0.857,0.948177375
0.08775,0.858,0.948177375
0.0885,0.86,0.948177375
0.08925,0.861,0.948177375
0.0895,0.862,0.948177375
0.09025,0.862,0.948177375
0.091,0.864,0.948177375
0.0915,0.865,0.948177375
0.09225,0.866,0.948177375
0.0925,0.866,0.948177375
0.09275,0.867,0.948177375
0.093,0.867,0.948177375
0.09375,0.869,0.948177375
0.09425,0.869,0.948177375
0.0945,0.871,0.948177375
0.09525,0.871,0.948177375
0.09575,0.871,0.948177375
0.096,0.872,0.948177375
0.096,0.873,0.948177375
0.09675,0.876,0.948177375
0.09775,0.876,0.948177375
0.098,0.876,0.948177375
0.098,0.877,0.948177375
0.09825,0.877,0.948177375
0.099,0.878,0.948177375
0.09925,0.879,0.948177375
0.0995,0.879,0.948177375
0.0995,0.88,0.948177375
0.09975,0.88,0.948177375
0.09975,0.881,0.948177375
0.1,0.881,0.948177375
0.1005,0.881,0.948177375
0.1005,0.883,0.948177375
0.10075,0.883,0.948177375
0.1015,0.883,0.948177375
0.10175,0.883,0.948177375
0.102,0.885,0.948177375
0.10225,0.885,0.948177375
0.10275,0.885,0.948177375
0.10275,0.886,0.948177375
0.10375,0.886,0.948177375
0.10375,0.887,0.948177375
0.104,0.887,0.948177375
0.104,0.888,0.948177375
0.1045,0.888,0.948177375
0.105,0.888,0.948177375
0.1055,0.888,0.948177375
0.10575,0.889,0.948177375
0.10625,0.889,0.948177375
0.10625,0.89,0.948177375
0.10675,0.89,0.948177375
0.10675,0.891,0.948177375
0.10725,0.891,0.948177375
0.10725,0.892,0.948177375
0.10825,0.892,0.948177375
0.10825,0.894,0.948177375
0.10825,0.895,0.948177375
0.1095,0.895,0.948177375
0.11,0.895,0.948177375
0.1115,0.895,0.948177375
0.1115,0.896,0.948177375
0.112,0.896,0.948177375
0.112,0.897,0.948177375
0.1125,0.897,0.948177375
0.1125,0.899,0.948177375
0.114,0.899,0.948177375
0.114,0.901,0.948177375
0.11425,0.901,0.948177375
0.11425,0.902,0.948177375
0.1145,0.902,0.948177375
0.115,0.902,0.948177375
0.11625,0.902,0.948177375
0.11625,0.904,0.948177375
0.1165,0.904,0.948177375
0.1165,0.905,0.948177375
0.11675,0.905,0.948177375
0.11675,0.906,0.948177375
0.117,0.906,0.948177375
0.117,0.907,0.948177375
0.1175,0.907,0.948177375
0.1175,0.909,0.948177375
0.118,0.909,0.948177375
0.118,0.91,0.948177375
0.1185,0.91,0.948177375
0.1185,0.911,0.948177375
0.119,0.911,0.948177375
0.119,0.912,0.948177375
0.11975,0.912,0.948177375
0.11975,0.914,0.948177375
0.12025,0.914,0.948177375
0.12025,0.915,0.948177375
0.123,0.915,0.948177375
0.123,0.916,0.948177375
0.12325,0.916,0.948177375
0.12325,0.917,0.948177375
0.1235,0.917,0.948177375
0.1235,0.918,0.948177375
0.1245,0.918,0.948177375
0.1245,0.919,0.948177375
0.126,0.919,0.948177375
0.126,0.92,0.948177375
0.1265,0.92,0.948177375
0.1265,0.921,0.948177375
0.12875,0.921,0.948177375
0.12875,0.922,0.948177375
0.131,0.922,0.948177375
0.131,0.923,0.948177375
0.1315,0.923,0.948177375
0.1315,0.924,0.948177375
0.132,0.924,0.948177375
0.132,0.925,0.948177375
0.1345,0.925,0.948177375
0.1345,0.926,0.948177375
0.13525,0.926,0.948177375
0.13525,0.927,0.948177375
0.13625,0.927,0.948177375
0.13625,0.928,0.948177375
0.13775,0.928,0.948177375
0.13775,0.929,0.948177375
0.14,0.929,0.948177375
0.14,0.93,0.948177375
0.14025,0.93,0.948177375
0.14025,0.931,0.948177375
0.1405,0.931,0.948177375
0.1405,0.932,0.948177375
0.14125,0.932,0.948177375
0.14125,0.933,0.948177375
0.142,0.933,0.948177375
0.142,0.934,0.948177375
0.143,0.934,0.948177375
0.143,0.936,0.948177375
0.14325,0.936,0.948177375
0.14325,0.937,0.948177375
0.14375,0.937,0.948177375
0.14375,0.938,0.948177375
0.144,0.938,0.948177375
0.144,0.939,0.948177375
0.1445,0.939,0.948177375
0.1445,0.94,0.948177375
0.14525,0.94,0.948177375
0.14525,0.941,0.948177375
0.1465,0.941,0.948177375
0.1465,0.942,0.948177375
0.14825,0.942,0.948177375
0.14825,0.945,0.948177375
0.1505,0.945,0.948177375
0.1505,0.946,0.948177375
0.15225,0.946,0.948177375
0.15225,0.949,0.948177375
0.153,0.949,0.948177375
0.153,0.951,0.948177375
0.1535,0.951,0.948177375
0.1535,0.952,0.948177375
0.1545,0.952,0.948177375
0.1545,0.953,0.948177375
0.15725,0.953,0.948177375
0.15725,0.954,0.948177375
0.16375,0.954,0.948177375
