FPR,TPR,AUC
0.0,0.0,0.963865375
0.06325,0.946,0.963865375
0.068,0.95,0.963865375
0.07,0.951,0.963865375
0.0705,0.953,0.963865375
0.071,0.953,0.963865375
0.072,0.954,0.963865375
0.07275,0.955,0.963865375
0.07325,0.955,0.963865375
0.07375,0.957,0.963865375
0.075,0.957,0.963865375
0.07525,0.958,0.963865375
0.07625,0.958,0.963865375
0.07675,0.958,0.963865375
0.0775,0.959,0.963865375
0.078,0.959,0.963865375
0.07875,0.959,0.963865375
0.079,0.96,0.963865375
0.07925,0.96,0.963865375
0.07925,0.961,0.963865375
0.08175,0.961,0.963865375
0.0825,0.962,0.963865375
0.08275,0.962,0.963865375
0.083,0.963,0.963865375
0.08425,0.963,0.963865375
0.08475,0.963,0.963865375
0.085,0.963,0.963865375
0.085,0.965,0.963865375
0.08525,0.965,0.963865375
0.08575,0.965,0.963865375
0.0875,0.965,0.963865375
0.0875,0.967,0.963865375
0.08875,0.967,0.963865375
0.08925,0.967,0.963865375
0.08925,0.968,0.963865375
0.0895,0.968,0.963865375
0.0895,0.969,0.963865375
0.09125,0.969,0.963865375
0.09175,0.97,0.963865375
0.093,0.97,0.963865375
0.0935,0.97,0.963865375
0.0975,0.97,0.963865375
0.0975,0.973,0.963865375
0.0985,0.973,0.963865375
0.10025,0.973,0.963865375
0.10025,0.974,0.963865375
0.1025,0.974,0.963865375
0.10275,0.975,0.963865375
0.103,0.975,0.963865375
0.103,0.977,0.963865375
0.10375,0.977,0.963865375
0.10375,0.978,0.963865375
0.1075,0.978,0.963865375
0.1075,0.979,0.963865375
0.11175,0.979,0.963865375
0.11175,0.98,0.963865375
0.112,0.98,0.963865375
0.112,0.981,0.963865375
0.115,0.981,0.963865375
0.115,0.982,0.963865375
0.11775,0.982,0.963865375
0.11775,0.983,0.963865375
0.1225,0.983,0.963865375
0.1225,0.984,0.963865375
0.1435,0.984,0.963865375
0.1435,0.985,0.963865375
0.145,0.985,0.963865375
0.145,0.986,0.963865375
0.147,0.986,0.963865375
0.147,0.987,0.963865375
0.148,0.987,0.963865375
0.148,0.988,0.963865375
0.1515,0.988,0.963865375
0.1515,0.99,0.963865375
0.15325,0.99,0.963865375
0.15325,0.991,0.963865375
0.161,0.991,0.963865375
0.161,0.992,0.963865375
0.1615,0.992,0.963865375
0.1615,0.993,0.963865375
0.16525,0.993,0.963865375
0.16525,0.994,0.963865375
0.193,0.994,0.963865375
0.193,0.995,0.963865375
0.20675,0.995,0.963865375
0.20675,0.996,0.963865375
0.2105,0.996,0.963865375
0.2105,0.997,0.963865375
0.211,0.997,0.963865375
0.211,0.998,0.963865375
0.235,0.998,0.963865375
0.235,0.999,0.963865375
0.2885,0.999,0.963865375
0.2885,1.0,0.963865375
0.75775,1.0,0.963865375
1.0,1.0,0.963865375
