0.021366173,66.19428
-11.128843,29.383245
-76.66382,-0.39448577
13.754342,70.45428
-9.066628,31.915833
11.72278,46.763542
-9.066628,31.915833
-52.01382,34.316578
-39.563137,48.176968
-71.22875,14.2331295
-6.5999165,38.67014
-24.134342,62.242714
0.10793219,39.195927
-29.071545,58.581722
-9.066628,31.915833
-25.765987,61.268833
-6.5999165,38.67014
0.53422743,35.09704
-29.4816,56.274223
1.3941488,59.1955
-2.0312455,49.286633
-13.971142,37.27588
-3.1411529,31.907473
-2.0856075,34.45414
-66.71583,-2.5589163
-9.066628,31.915833
-31.720184,56.185875
-56.357872,29.904726
-9.066628,31.915833
-59.529896,26.307484
-17.183437,39.573742
-1.3858161,38.494625
-75.60723,5.4276133
1.5113088,59.833813
0.6985985,37.95392
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
-74.74952,8.007215
-9.066628,31.915833
-17.146372,33.43862
-30.360823,57.4815
5.547804,41.851826
-76.54389,-3.233347
-53.114113,33.122406
-41.843815,45.689358
-29.354979,-52.606876
-48.84434,-33.219917
-6.5999165,38.67014
-2.06015,49.948166
-9.066628,31.915833
48.248096,47.14297
-0.9400798,64.73214
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
12.603083,70.0966
1.5667424,60.7661
-55.976753,30.326689
-9.066628,31.915833
-12.0589,43.673237
-76.757645,-5.256432
-9.066628,31.915833
-0.25975323,66.492485
-9.066628,31.915833
-45.165443,-40.318775
-52.051956,34.403397
-0.4278515,41.30065
-10.49357,28.65925
-38.800694,-43.725395
-44.913445,42.02374
-9.066628,31.915833
-59.83354,26.081608
-47.582726,39.2444
-9.066628,31.915833
-39.305893,48.455364
-9.066628,31.915833
-9.066628,31.915833
-47.219173,39.656025
-12.317825,-53.02484
-5.2729607,27.576769
-12.0589,43.673237
-9.035242,26.37295
15.595838,48.210598
-35.16729,52.643932
15.400459,48.183277
-3.9716456,28.742807
4.4550843,42.766125
-9.066628,31.915833
-12.576282,27.249868
-37.073383,-45.353714
20.815079,48.433914
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
-1.333787,32.8015
-17.555141,35.981117
1.414734,59.232807
1.1314274,64.17109
-10.0544195,44.078953
-51.86893,34.59765
16.326729,48.185566
14.436214,47.99296
-2.89519,41.75496
-52.89944,33.510635
-2.0856075,34.45414
13.068316,70.22129
-10.069726,39.3004
-29.20438,58.468925
-36.265125,51.534107
-9.066628,31.915833
-2.89519,41.75496
-1.4630628,42.72244
-2.89519,41.75496
-9.066628,31.915833
-1.8890418,37.420776
-17.93468,37.22666
-68.17846,-3.1109557
1.4199225,59.33622
-39.39537,-46.71586
-9.066628,31.915833
-50.15037,36.648308
-43.762836,43.205585
-30.745428,57.14896
-45.711197,41.262665
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
-9.066628,31.915833
-13.080503,45.28085
-51.982815,33.611862
-9.066628,31.915833
-12.0589,43.673237
-9.066628,31.915833
-38.31732,47.686153
-2.9274213,29.506702
-9.066628,31.915833
-37.306053,50.100918
-40.824753,44.329147
-76.53155,0.34480205
-6.7651396,-50.89006
-56.292995,-28.85732
-31.296488,56.68184
-9.066628,31.915833
-76.58128,0.050031785
-15.5735235,38.027042
7.444017,43.603737
-3.393962,47.532658
14.5320835,48.019264
-13.080072,-31.650213
24.345383,48.08701
-71.45393,14.060497
-52.07234,-35.01387
-3.8106985,47.058315
