FPR,TPR,AUC
0.0,0.0,0.9992465
0.0,0.463,0.9992465
0.0,0.488,0.9992465
0.0,0.503,0.9992465
0.0,0.511,0.9992465
0.0,0.516,0.9992465
0.0,0.519,0.9992465
0.0,0.524,0.9992465
0.0,0.527,0.9992465
0.0,0.535,0.9992465
0.0,0.537,0.9992465
0.0,0.541,0.9992465
0.0,0.542,0.9992465
0.0,0.544,0.9992465
0.0,0.547,0.9992465
0.0,0.55,0.9992465
0.0,0.554,0.9992465
0.0,0.564,0.9992465
0.0,0.568,0.9992465
0.0,0.572,0.9992465
0.0,0.573,0.9992465
0.0,0.575,0.9992465
0.0,0.579,0.9992465
0.0,0.583,0.9992465
0.0,0.586,0.9992465
0.0,0.589,0.9992465
0.0,0.591,0.9992465
0.0,0.597,0.9992465
0.0,0.601,0.9992465
0.0,0.603,0.9992465
0.0,0.605,0.9992465
0.0,0.609,0.9992465
0.0,0.611,0.9992465
0.0,0.623,0.9992465
0.0,0.625,0.9992465
0.0,0.637,0.9992465
0.0,0.639,0.9992465
0.0,0.65,0.9992465
0.0,0.652,0.9992465
0.0,0.695,0.9992465
0.0,0.697,0.9992465
0.0,0.721,0.9992465
0.00025,0.721,0.9992465
0.00025,0.778,0.9992465
0.0005,0.778,0.9992465
0.0005,0.846,0.9992465
0.00075,0.846,0.9992465
0.00075,0.878,0.9992465
0.001,0.878,0.9992465
0.001,0.89,0.9992465
0.00125,0.89,0.9992465
0.00125,0.897,0.9992465
0.0015,0.897,0.9992465
0.0015,0.905,0.9992465
0.00175,0.905,0.9992465
0.00175,0.913,0.9992465
0.002,0.913,0.9992465
0.002,0.917,0.9992465
0.0025,0.917,0.9992465
0.0025,0.918,0.9992465
0.00275,0.918,0.9992465
0.00275,0.921,0.9992465
0.003,0.921,0.9992465
0.003,0.93,0.9992465
0.00325,0.93,0.9992465
0.00325,0.937,0.9992465
0.00375,0.937,0.9992465
0.00375,0.941,0.9992465
0.004,0.941,0.9992465
0.004,0.944,0.9992465
0.00425,0.944,0.9992465
0.00425,0.946,0.9992465
0.0045,0.946,0.9992465
0.0045,0.951,0.9992465
0.00475,0.951,0.9992465
0.00475,0.952,0.9992465
0.005,0.952,0.9992465
0.005,0.954,0.9992465
0.00525,0.954,0.9992465
0.00525,0.955,0.9992465
0.0055,0.955,0.9992465
0.0055,0.956,0.9992465
0.00575,0.956,0.9992465
0.00575,0.958,0.9992465
0.0065,0.958,0.9992465
0.0065,0.961,0.9992465
0.007,0.961,0.9992465
0.007,0.963,0.9992465
0.00725,0.963,0.9992465
0.00725,0.965,0.9992465
0.0075,0.965,0.9992465
0.0075,0.969,0.9992465
0.00775,0.969,0.9992465
0.00775,0.97,0.9992465
0.008,0.97,0.9992465
0.008,0.973,0.9992465
0.00825,0.973,0.9992465
0.00825,0.975,0.9992465
0.0085,0.975,0.9992465
0.0085,0.978,0.9992465
0.009,0.978,0.9992465
0.009,0.984,0.9992465
0.0095,0.984,0.9992465
0.0095,0.986,0.9992465
0.01,0.986,0.9992465
0.01,0.987,0.9992465
0.01025,0.987,0.9992465
0.01025,0.989,0.9992465
0.0125,0.989,0.9992465
0.0125,0.992,0.9992465
0.014,0.992,0.9992465
0.014,0.993,0.9992465
0.0145,0.993,0.9992465
0.0145,0.994,0.9992465
0.0155,0.994,0.9992465
0.0155,0.995,0.9992465
0.01775,0.995,0.9992465
0.01775,0.996,0.9992465
0.02125,0.996,0.9992465
0.02125,0.997,0.9992465
0.02225,0.997,0.9992465
0.02225,0.998,0.9992465
0.03325,0.998,0.9992465
0.03325,0.999,0.9992465
0.03975,0.999,0.9992465
0.03975,1.0,0.9992465
0.87675,1.0,0.9992465
0.87725,1.0,0.9992465
0.99675,1.0,0.9992465
1.0,1.0,0.9992465
