FPR,TPR,AUC
0.0,0.0,0.69470825
0.0,0.007,0.69470825
0.0,0.009,0.69470825
0.0,0.011,0.69470825
0.0,0.033,0.69470825
0.00025,0.033,0.69470825
0.00025,0.036,0.69470825
0.0005,0.036,0.69470825
0.0005,0.037,0.69470825
0.00075,0.037,0.69470825
0.00075,0.048,0.69470825
0.001,0.048,0.69470825
0.001,0.054,0.69470825
0.00125,0.054,0.69470825
0.00125,0.055,0.69470825
0.0015,0.055,0.69470825
0.0015,0.062,0.69470825
0.00175,0.062,0.69470825
0.00175,0.064,0.69470825
0.00225,0.064,0.69470825
0.00225,0.07,0.69470825
0.0025,0.07,0.69470825
0.0025,0.079,0.69470825
0.00275,0.079,0.69470825
0.00275,0.08,0.69470825
0.003,0.08,0.69470825
0.003,0.086,0.69470825
0.0035,0.086,0.69470825
0.0035,0.087,0.69470825
0.005,0.087,0.69470825
0.005,0.088,0.69470825
0.00525,0.088,0.69470825
0.00525,0.089,0.69470825
0.0055,0.089,0.69470825
0.0055,0.097,0.69470825
0.00625,0.097,0.69470825
0.00625,0.098,0.69470825
0.0065,0.098,0.69470825
0.0065,0.099,0.69470825
0.00675,0.099,0.69470825
0.00675,0.101,0.69470825
0.007,0.101,0.69470825
0.007,0.102,0.69470825
0.00725,0.102,0.69470825
0.00725,0.103,0.69470825
0.0075,0.103,0.69470825
0.0075,0.104,0.69470825
0.00775,0.104,0.69470825
0.00775,0.105,0.69470825
0.008,0.105,0.69470825
0.008,0.108,0.69470825
0.00825,0.108,0.69470825
0.00825,0.111,0.69470825
0.0085,0.111,0.69470825
0.0085,0.117,0.69470825
0.0095,0.117,0.69470825
0.0095,0.118,0.69470825
0.00975,0.118,0.69470825
0.00975,0.122,0.69470825
0.01025,0.122,0.69470825
0.01025,0.131,0.69470825
0.0105,0.131,0.69470825
0.0105,0.133,0.69470825
0.012,0.133,0.69470825
0.012,0.135,0.69470825
0.01225,0.135,0.69470825
0.01225,0.136,0.69470825
0.0125,0.136,0.69470825
0.0125,0.137,0.69470825
0.01275,0.137,0.69470825
0.01275,0.138,0.69470825
0.013,0.138,0.69470825
0.013,0.139,0.69470825
0.01325,0.139,0.69470825
0.01325,0.141,0.69470825
0.0135,0.141,0.69470825
0.0135,0.142,0.69470825
0.014,0.142,0.69470825
0.014,0.145,0.69470825
0.01425,0.145,0.69470825
0.01425,0.147,0.69470825
0.0145,0.147,0.69470825
0.0145,0.148,0.69470825
0.01525,0.148,0.69470825
0.01525,0.151,0.69470825
0.0155,0.151,0.69470825
0.0155,0.153,0.69470825
0.01575,0.153,0.69470825
0.01575,0.158,0.69470825
0.016,0.158,0.69470825
0.016,0.159,0.69470825
0.01625,0.159,0.69470825
0.01625,0.161,0.69470825
0.0165,0.161,0.69470825
0.0165,0.162,0.69470825
0.0175,0.162,0.69470825
0.0175,0.163,0.69470825
0.01775,0.163,0.69470825
0.01775,0.165,0.69470825
0.018,0.165,0.69470825
0.018,0.167,0.69470825
0.0185,0.167,0.69470825
0.0185,0.168,0.69470825
0.019,0.168,0.69470825
0.019,0.169,0.69470825
0.01925,0.169,0.69470825
0.01925,0.17,0.69470825
0.01975,0.17,0.69470825
0.01975,0.172,0.69470825
0.02075,0.172,0.69470825
0.02075,0.174,0.69470825
0.0215,0.174,0.69470825
0.0215,0.175,0.69470825
0.02175,0.175,0.69470825
0.02175,0.178,0.69470825
0.022,0.178,0.69470825
0.022,0.179,0.69470825
0.02225,0.179,0.69470825
0.02225,0.18,0.69470825
0.024,0.18,0.69470825
0.024,0.183,0.69470825
0.02475,0.183,0.69470825
