FPR,TPR,AUC
0.0,0.0,0.997932
0.0,0.159,0.997932
0.0,0.189,0.997932
0.0,0.215,0.997932
0.0,0.232,0.997932
0.0,0.25,0.997932
0.0,0.26,0.997932
0.0,0.267,0.997932
0.0,0.273,0.997932
0.0,0.277,0.997932
0.0,0.28,0.997932
0.0,0.285,0.997932
0.0,0.292,0.997932
0.0,0.296,0.997932
0.0,0.299,0.997932
0.0,0.309,0.997932
0.0,0.313,0.997932
0.0,0.314,0.997932
0.0,0.318,0.997932
0.0,0.322,0.997932
0.0,0.325,0.997932
0.0,0.327,0.997932
0.0,0.331,0.997932
0.0,0.333,0.997932
0.0,0.337,0.997932
0.0,0.338,0.997932
0.0,0.342,0.997932
0.0,0.343,0.997932
0.0,0.353,0.997932
0.0,0.366,0.997932
0.0,0.368,0.997932
0.0,0.37,0.997932
0.0,0.372,0.997932
0.0,0.373,0.997932
0.0,0.376,0.997932
0.0,0.377,0.997932
0.0,0.379,0.997932
0.0,0.385,0.997932
0.0,0.387,0.997932
0.0,0.392,0.997932
0.0,0.398,0.997932
0.0,0.401,0.997932
0.0,0.403,0.997932
0.0,0.409,0.997932
0.0,0.411,0.997932
0.0,0.418,0.997932
0.0,0.42,0.997932
0.0,0.441,0.997932
0.0,0.443,0.997932
0.0,0.451,0.997932
0.0,0.455,0.997932
0.0,0.462,0.997932
0.0,0.464,0.997932
0.0,0.466,0.997932
0.0,0.468,0.997932
0.0,0.477,0.997932
0.0,0.479,0.997932
0.0,0.509,0.997932
0.0,0.511,0.997932
0.0,0.562,0.997932
0.00025,0.562,0.997932
0.00025,0.627,0.997932
0.00025,0.629,0.997932
0.00025,0.648,0.997932
0.00025,0.65,0.997932
0.00025,0.718,0.997932
0.0005,0.718,0.997932
0.0005,0.753,0.997932
0.00075,0.753,0.997932
0.00075,0.786,0.997932
0.001,0.786,0.997932
0.001,0.8,0.997932
0.00125,0.8,0.997932
0.00125,0.802,0.997932
0.0015,0.802,0.997932
0.0015,0.81,0.997932
0.002,0.81,0.997932
0.002,0.814,0.997932
0.00225,0.814,0.997932
0.00225,0.82,0.997932
0.00275,0.82,0.997932
0.00275,0.83,0.997932
0.003,0.83,0.997932
0.003,0.834,0.997932
0.00325,0.834,0.997932
0.00325,0.85,0.997932
0.0035,0.85,0.997932
0.0035,0.863,0.997932
0.00425,0.863,0.997932
0.00425,0.865,0.997932
0.0045,0.865,0.997932
0.0045,0.892,0.997932
0.00475,0.892,0.997932
0.00475,0.903,0.997932
0.005,0.903,0.997932
0.005,0.911,0.997932
0.00525,0.911,0.997932
0.00525,0.912,0.997932
0.0055,0.912,0.997932
0.0055,0.913,0.997932
0.00575,0.913,0.997932
0.00575,0.918,0.997932
0.006,0.918,0.997932
0.006,0.921,0.997932
0.00625,0.921,0.997932
0.00625,0.925,0.997932
0.00675,0.925,0.997932
0.00675,0.928,0.997932
0.00725,0.928,0.997932
0.00725,0.931,0.997932
0.0075,0.931,0.997932
0.0075,0.932,0.997932
0.008,0.932,0.997932
0.008,0.937,0.997932
0.00825,0.937,0.997932
0.00825,0.939,0.997932
0.0085,0.939,0.997932
0.0085,0.944,0.997932
0.009,0.944,0.997932
0.009,0.946,0.997932
0.00925,0.946,0.997932
0.00925,0.947,0.997932
0.0095,0.947,0.997932
0.0095,0.95,0.997932
0.00975,0.95,0.997932
0.00975,0.951,0.997932
0.01,0.951,0.997932
0.01,0.952,0.997932
0.01025,0.952,0.997932
0.01025,0.953,0.997932
0.0105,0.953,0.997932
0.0105,0.956,0.997932
0.01075,0.956,0.997932
0.01075,0.962,0.997932
0.01175,0.962,0.997932
0.01175,0.963,0.997932
0.0125,0.963,0.997932
0.0125,0.964,0.997932
0.013,0.964,0.997932
0.013,0.967,0.997932
0.01475,0.967,0.997932
0.01475,0.968,0.997932
0.0155,0.968,0.997932
0.0155,0.969,0.997932
0.016,0.969,0.997932
0.016,0.97,0.997932
0.01625,0.97,0.997932
0.01625,0.971,0.997932
0.01675,0.971,0.997932
0.01675,0.972,0.997932
0.017,0.972,0.997932
0.017,0.973,0.997932
0.018,0.973,0.997932
0.018,0.974,0.997932
0.01825,0.974,0.997932
0.01825,0.976,0.997932
0.01875,0.976,0.997932
0.01875,0.977,0.997932
0.019,0.977,0.997932
0.019,0.979,0.997932
0.0205,0.979,0.997932
0.0205,0.98,0.997932
0.02075,0.98,0.997932
0.02075,0.981,0.997932
0.0215,0.981,0.997932
0.0215,0.984,0.997932
0.02325,0.984,0.997932
0.02325,0.985,0.997932
0.02425,0.985,0.997932
0.02425,0.986,0.997932
0.0245,0.986,0.997932
0.0245,0.987,0.997932
0.02625,0.987,0.997932
0.02625,0.989,0.997932
0.029,0.989,0.997932
0.029,0.99,0.997932
0.0295,0.99,0.997932
0.0295,0.992,0.997932
0.031,0.992,0.997932
0.031,0.993,0.997932
0.03175,0.993,0.997932
0.03175,0.994,0.997932
0.03375,0.994,0.997932
0.03375,0.995,0.997932
0.047,0.995,0.997932
0.047,0.996,0.997932
0.04775,0.996,0.997932
0.04775,0.997,0.997932
0.0495,0.997,0.997932
0.0495,0.998,0.997932
0.07225,0.998,0.997932
0.07225,0.999,0.997932
0.26275,0.999,0.997932
0.26275,1.0,0.997932
0.9865,1.0,0.997932
1.0,1.0,0.997932
