FPR,TPR,AUC
0.0,0.0,0.8630451250000001
0.00175,0.103,0.8630451250000001
0.00175,0.121,0.8630451250000001
0.002,0.13,0.8630451250000001
0.00225,0.132,0.8630451250000001
0.0025,0.139,0.8630451250000001
0.00275,0.139,0.8630451250000001
0.00275,0.14,0.8630451250000001
0.00275,0.148,0.8630451250000001
0.00275,0.152,0.8630451250000001
0.003,0.153,0.8630451250000001
0.003,0.156,0.8630451250000001
0.00325,0.156,0.8630451250000001
0.00375,0.157,0.8630451250000001
0.00375,0.161,0.8630451250000001
0.00375,0.165,0.8630451250000001
0.00375,0.168,0.8630451250000001
0.00425,0.169,0.8630451250000001
0.00425,0.17,0.8630451250000001
0.0045,0.172,0.8630451250000001
0.00475,0.173,0.8630451250000001
0.00475,0.177,0.8630451250000001
0.00475,0.183,0.8630451250000001
0.005,0.183,0.8630451250000001
0.005,0.185,0.8630451250000001
0.00525,0.185,0.8630451250000001
0.00525,0.188,0.8630451250000001
0.0055,0.189,0.8630451250000001
0.0055,0.19,0.8630451250000001
0.00575,0.19,0.8630451250000001
0.00575,0.191,0.8630451250000001
0.006,0.191,0.8630451250000001
0.006,0.193,0.8630451250000001
0.00625,0.193,0.8630451250000001
0.00625,0.196,0.8630451250000001
0.0065,0.196,0.8630451250000001
0.0065,0.203,0.8630451250000001
0.00675,0.203,0.8630451250000001
0.007,0.204,0.8630451250000001
0.007,0.205,0.8630451250000001
0.007,0.207,0.8630451250000001
0.007,0.212,0.8630451250000001
0.007,0.214,0.8630451250000001
0.007,0.215,0.8630451250000001
0.007,0.217,0.8630451250000001
0.007,0.219,0.8630451250000001
0.00725,0.219,0.8630451250000001
0.00725,0.22,0.8630451250000001
0.0075,0.22,0.8630451250000001
0.0075,0.221,0.8630451250000001
0.00775,0.222,0.8630451250000001
0.00775,0.234,0.8630451250000001
0.00775,0.236,0.8630451250000001
0.00775,0.239,0.8630451250000001
0.008,0.239,0.8630451250000001
0.008,0.24,0.8630451250000001
0.0085,0.24,0.8630451250000001
0.0085,0.247,0.8630451250000001
0.00875,0.247,0.8630451250000001
0.00875,0.248,0.8630451250000001
0.009,0.248,0.8630451250000001
0.009,0.252,0.8630451250000001
0.00925,0.252,0.8630451250000001
0.00925,0.253,0.8630451250000001
0.0095,0.253,0.8630451250000001
0.0095,0.258,0.8630451250000001
0.00975,0.258,0.8630451250000001
0.00975,0.266,0.8630451250000001
0.01,0.266,0.8630451250000001
0.01,0.267,0.8630451250000001
0.0105,0.267,0.8630451250000001
0.0105,0.268,0.8630451250000001
0.01075,0.268,0.8630451250000001
0.01075,0.27,0.8630451250000001
0.0115,0.27,0.8630451250000001
0.0115,0.272,0.8630451250000001
0.012,0.272,0.8630451250000001
0.012,0.274,0.8630451250000001
0.012,0.275,0.8630451250000001
0.01225,0.275,0.8630451250000001
0.01225,0.276,0.8630451250000001
0.01225,0.278,0.8630451250000001
0.01225,0.281,0.8630451250000001
0.0125,0.281,0.8630451250000001
